eye,onset,offset,duration,x,y,pupil_size,trial_id,task,stim_id
L,3735190,3735315,126,975,507.5,3935,92,2_back,mst_035_A_l1.png
L,3735318,3735344,27,992.2,523.8,3851,92,2_back,mst_035_A_l1.png
L,3735365,3735458,94,1007.2,500.1,3877,92,2_back,mst_035_A_l1.png
L,3735465,3736168,704,1055.5,562.7,4046,92,2_back,mst_035_A_l1.png
L,3736214,3736565,352,1052.1,726.7,4095,92,2_back,mst_035_A_l1.png
L,3736590,3736740,151,1025.2,604.5,4379,92,2_back,mst_035_A_l1.png
L,3737828,3737965,138,980.2,623.4,4629,93,2_back,mst_002_A_l1.png
L,3737982,3738050,69,996.7,577.8,4739,93,2_back,mst_002_A_l1.png
L,3738085,3738112,28,989,608.9,4639,93,2_back,mst_002_A_l1.png
L,3738139,3738171,33,974.6,655.3,4468,93,2_back,mst_002_A_l1.png
L,3739602,3739863,262,966.4,482.2,4563,94,2_back,mst_308_A_l2.png
L,3739871,3740543,673,993.4,559.5,4298,94,2_back,mst_308_A_l2.png
L,3741016,3741158,143,1007.7,533,3799,94,2_back,mst_308_A_l2.png
L,3741165,3741491,327,1010.5,534.8,3977,94,2_back,mst_308_A_l2.png
L,3741508,3742050,543,1012.8,594.6,4018,95,2_back,mst_002_B_l1.png
L,3742058,3742272,215,972.7,675.1,3582,95,2_back,mst_002_B_l1.png
L,3742301,3742327,27,954.1,675,3521,95,2_back,mst_002_B_l1.png
L,3742431,3742469,39,941.6,671.2,3443,95,2_back,mst_002_B_l1.png
L,3742946,3742987,42,968.6,887.8,2518,95,2_back,mst_002_B_l1.png
L,3743452,3743569,118,916.5,506.1,3368,95,2_back,mst_002_B_l1.png
L,3743576,3744753,1178,999.4,551.4,3425,96,2_back,mst_308_B_l2.png
L,3744762,3744923,162,977.4,656.9,3411,96,2_back,mst_308_B_l2.png
L,3744935,3745183,249,971.6,648.3,3372,96,2_back,mst_308_B_l2.png
L,3745191,3745241,51,990.3,603.7,3606,96,2_back,mst_308_B_l2.png
L,3745265,3745526,262,976.2,530.9,3826,96,2_back,mst_308_B_l2.png
L,3746052,3746099,48,961.7,390.3,3518,97,2_back,mst_075_A_l1.png
L,3746106,3746262,157,1000.3,443.1,3606,97,2_back,mst_075_A_l1.png
L,3746270,3746888,619,1030.9,526.9,3415,97,2_back,mst_075_A_l1.png
L,3746933,3746960,28,1000.2,646.3,2933,97,2_back,mst_075_A_l1.png
L,3746970,3747027,58,990.9,779.5,2566,97,2_back,mst_075_A_l1.png
L,3748134,3748474,341,973.7,554.7,3073,98,2_back,mst_103_A_l1.png
L,3748486,3749591,1106,1021.5,583.8,2853,98,2_back,mst_103_A_l1.png
L,3749636,3749837,202,1155.3,484.7,2902,98,2_back,mst_103_A_l1.png
L,3749863,3750074,212,1161.7,413.3,3211,98,2_back,mst_103_A_l1.png
L,3750094,3750190,97,1262.4,407.1,3466,98,2_back,mst_103_A_l1.png
L,3750225,3750677,453,1112.6,502.5,3878,99,2_back,mst_075_A_l1.png
L,3750716,3751747,1032,1023.5,570.4,4541,99,2_back,mst_075_A_l1.png
L,3752784,3753228,445,1010.2,553.7,4908,100,2_back,mst_103_A_l1.png
L,3753235,3753461,227,992.2,543.5,4626,100,2_back,mst_103_A_l1.png
L,3753469,3753742,274,1000.3,549.6,4641,100,2_back,mst_103_A_l1.png
L,3753784,3754129,346,1109.9,498.4,4166,100,2_back,mst_103_A_l1.png
L,3754175,3754387,213,1278.1,446.6,4327,100,2_back,mst_103_A_l1.png
L,3754434,3755184,751,1077.6,482.2,4911,101,2_back,mst_249_A_l2.png
L,3755200,3755346,147,1017,518,5316,101,2_back,mst_249_A_l2.png
L,3755362,3755548,187,987.6,548,5420,101,2_back,mst_249_A_l2.png
L,3755567,3755609,43,943.6,623.6,5335,101,2_back,mst_249_A_l2.png
L,3757028,3757114,87,1063.4,593.1,4310,101,2_back,mst_249_A_l2.png
L,3757123,3757144,22,1064.4,553.1,4358,101,2_back,mst_249_A_l2.png
L,3757195,3757508,314,1038.2,489.5,4212,102,2_back,mst_183_A_l2.png
L,3757521,3758757,1237,1018.4,555.2,4447,102,2_back,mst_183_A_l2.png
L,3759412,3759853,442,971,494.5,4894,103,2_back,mst_249_B_l2.png
L,3759869,3760032,164,1000.4,538.9,4849,103,2_back,mst_249_B_l2.png
L,3760040,3760394,355,988.8,570.1,4907,103,2_back,mst_249_B_l2.png
L,3762155,3762733,579,990.7,526.7,4093,104,2_back,mst_273_A_l2.png
L,3763933,3764120,188,990.7,538,3206,105,2_back,mst_222_A_l2.png
L,3764127,3765138,1012,1038,546.9,3229,105,2_back,mst_222_A_l2.png
L,3765145,3765239,95,1176.1,577.3,3102,105,2_back,mst_222_A_l2.png
L,3765252,3765420,169,1111.8,543.1,3195,105,2_back,mst_222_A_l2.png
L,3765427,3765517,91,1061.9,513.6,3285,105,2_back,mst_222_A_l2.png
L,3765533,3765818,286,1019,566,3210,105,2_back,mst_222_A_l2.png
L,3765836,3765857,22,954.2,665.5,2928,105,2_back,mst_222_A_l2.png
L,3766529,3766583,55,957.8,559.7,3166,106,2_back,mst_167_A_l1.png
L,3766634,3766703,70,974.7,595.5,3197,106,2_back,mst_167_A_l1.png
L,3766716,3767011,296,995,618.9,3066,106,2_back,mst_167_A_l1.png
L,3767033,3767176,144,985.5,656.9,2841,106,2_back,mst_167_A_l1.png
L,3767247,3767378,132,973.1,791.2,2465,106,2_back,mst_167_A_l1.png
L,3767426,3767479,54,970.7,693.7,2636,106,2_back,mst_167_A_l1.png
L,3767524,3767546,23,968.4,640.6,2759,106,2_back,mst_167_A_l1.png
L,3767577,3767603,27,959.9,635.7,2719,106,2_back,mst_167_A_l1.png
L,3767617,3767642,26,972,678.7,2649,106,2_back,mst_167_A_l1.png
L,3767656,3767679,24,983.4,719.6,2563,106,2_back,mst_167_A_l1.png
L,3767701,3767731,31,980.9,742.3,2499,106,2_back,mst_167_A_l1.png
L,3767750,3767792,43,976.6,702.2,2493,106,2_back,mst_167_A_l1.png
L,3767819,3767870,52,974.4,740.5,2331,106,2_back,mst_167_A_l1.png
L,3767880,3767908,29,991.8,749,2282,106,2_back,mst_167_A_l1.png
L,3768064,3768085,22,986.9,567.4,2610,106,2_back,mst_167_A_l1.png
L,3768105,3768161,57,993.9,533.8,2670,106,2_back,mst_167_A_l1.png
L,3768170,3768198,29,1022.5,539.1,2691,106,2_back,mst_167_A_l1.png
L,3768204,3768266,63,1020.6,555.3,2680,106,2_back,mst_167_A_l1.png
L,3768316,3768814,499,1035.9,626.4,2689,107,2_back,mst_222_B_l2.png
L,3768852,3769082,231,1082.6,600.5,2777,107,2_back,mst_222_B_l2.png
L,3769113,3769808,696,1101.1,548.8,3475,107,2_back,mst_222_B_l2.png
L,3769817,3769839,23,1108.8,541.8,3789,107,2_back,mst_222_B_l2.png
L,3770867,3770915,49,975.5,576.7,4455,108,2_back,mst_221_A_l2.png
L,3770937,3771013,77,996.7,539.3,4500,108,2_back,mst_221_A_l2.png
L,3771020,3771129,110,1017.2,505.5,4514,108,2_back,mst_221_A_l2.png
L,3771135,3771786,652,1035.8,495.1,4403,108,2_back,mst_221_A_l2.png
L,3771805,3772027,223,976.2,606.8,3940,108,2_back,mst_221_A_l2.png
L,3773815,3774516,702,993.3,613.4,3383,109,2_back,mst_287_A_l2.png
L,3774533,3774639,107,1023.9,573.4,3447,109,2_back,mst_287_A_l2.png
L,3774646,3774682,37,1010.7,518.6,3476,109,2_back,mst_287_A_l2.png
L,3775456,3775484,29,956.2,525.4,3820,110,2_back,mst_221_B_l2.png
L,3779991,3781051,1061,952.9,569.5,3824,112,2_back,mst_100_A_l1.png
L,3781067,3783495,2429,987.7,572.8,4931,113,2_back,mst_178_A_l1.png
L,3783510,3783823,314,975.9,559.7,5468,114,2_back,mst_100_B_l1.png
L,3784539,3784681,143,994.3,536.9,5833,114,2_back,mst_100_B_l1.png
L,3784692,3785123,432,993.3,550,5689,114,2_back,mst_100_B_l1.png
L,3785152,3785285,134,1069.2,618.2,4808,114,2_back,mst_100_B_l1.png
L,3785295,3785332,38,1045.5,674.4,4612,114,2_back,mst_100_B_l1.png
L,3785954,3786399,446,1033.2,600,5420,115,2_back,mst_237_A_l2.png
L,3786412,3786987,576,994.3,579,5307,115,2_back,mst_237_A_l2.png
L,3788172,3788212,41,970.6,603.1,5120,115,2_back,mst_237_A_l2.png
L,3788439,3788639,201,963.5,612.9,4662,116,2_back,mst_314_A_l2.png
L,3789237,3789352,116,998.7,529.4,4437,116,2_back,mst_314_A_l2.png
L,3789362,3789660,299,983.7,611.9,4530,116,2_back,mst_314_A_l2.png
L,3791493,3792543,1051,1030,546.7,3182,117,2_back,mst_237_A_l2.png
L,3793095,3793230,136,1023.4,589.8,3660,118,2_back,mst_314_A_l2.png
L,3793689,3793746,58,995.6,601.7,3854,118,2_back,mst_314_A_l2.png
L,3793753,3793800,48,999.3,587.1,3911,118,2_back,mst_314_A_l2.png
L,3793848,3793947,100,985.6,630.7,3834,118,2_back,mst_314_A_l2.png
L,3794932,3795036,105,992.8,537.3,4131,118,2_back,mst_314_A_l2.png
L,3795110,3795178,69,1018.8,537.2,4151,118,2_back,mst_314_A_l2.png
L,3795190,3795222,33,1021.7,542.8,4132,118,2_back,mst_314_A_l2.png
L,3795234,3795304,71,1018.9,577.2,4031,119,2_back,mst_306_A_l2.png
L,3795313,3795387,75,1003,612.1,3856,119,2_back,mst_306_A_l2.png
L,3795444,3795519,76,972.2,659.4,3564,119,2_back,mst_306_A_l2.png
L,3795856,3796150,295,977.6,635.9,3704,119,2_back,mst_306_A_l2.png
L,3796197,3796465,269,998.1,511.4,4093,119,2_back,mst_306_A_l2.png
L,3796486,3796637,152,961.2,482.4,4031,119,2_back,mst_306_A_l2.png
L,3796660,3796686,27,954.6,540.1,3877,119,2_back,mst_306_A_l2.png
L,3796702,3796726,25,944.5,616.7,3658,119,2_back,mst_306_A_l2.png
L,3798044,3798073,30,889.4,607.9,4097,120,2_back,mst_284_A_l2.png
L,3798085,3798259,175,932,610.2,4213,120,2_back,mst_284_A_l2.png
L,3802267,3802300,34,854,579.4,4411,122,2_back,mst_284_A_l2.png
L,3802324,3802416,93,932.6,639.5,4130,122,2_back,mst_284_A_l2.png
L,3802458,3802855,398,1021.6,593.7,3837,122,2_back,mst_284_A_l2.png
L,3802885,3803579,695,999,517.7,4334,122,2_back,mst_284_A_l2.png
L,3803589,3803753,165,952.6,542.5,4919,122,2_back,mst_284_A_l2.png
L,3803762,3803802,41,949.7,581.2,4915,122,2_back,mst_284_A_l2.png
L,3803816,3803881,66,932.6,633.6,4834,122,2_back,mst_284_A_l2.png
L,3804824,3804950,127,961.2,621,5037,123,2_back,mst_094_A_l1.png
L,3804957,3805139,183,996.2,558,5100,123,2_back,mst_094_A_l1.png
L,3806308,3806386,79,957.5,521,4270,124,2_back,mst_295_A_l2.png
L,3806671,3807019,349,974.9,551.7,4098,124,2_back,mst_295_A_l2.png
L,3807026,3807261,236,986.9,500.1,4491,124,2_back,mst_295_A_l2.png
L,3807269,3807330,62,969.5,554.5,4385,124,2_back,mst_295_A_l2.png
L,3807340,3807379,40,970.7,581.5,4205,124,2_back,mst_295_A_l2.png
L,3807394,3807446,53,976,635.6,3873,124,2_back,mst_295_A_l2.png
L,3811573,3811680,108,791.6,532.2,4478,126,2_back,mst_295_B_l2.png
L,3811731,3812284,554,1085.1,617.8,3892,126,2_back,mst_295_B_l2.png
L,3812304,3812578,275,1046.7,558.1,3954,126,2_back,mst_295_B_l2.png
L,3812615,3813085,471,1025.8,634.3,4440,127,2_back,mst_223_A_l2.png
L,3813134,3813327,194,1020,516,4871,127,2_back,mst_223_A_l2.png
L,3813355,3814236,882,996.1,576.3,5343,127,2_back,mst_223_A_l2.png
L,3814261,3814394,134,1007,628,5341,127,2_back,mst_223_A_l2.png
L,3814873,3815272,400,1007.4,581.8,5512,127,2_back,mst_223_A_l2.png
L,3815289,3815598,310,935.3,565.4,5586,128,2_back,mst_034_A_l1.png
L,3815616,3816414,799,987.2,587.9,5578,128,2_back,mst_034_A_l1.png
L,3816517,3816639,123,1000.4,624.3,5414,128,2_back,mst_034_A_l1.png
L,3817844,3817881,38,941.3,587.3,5251,129,2_back,mst_165_A_l1.png
L,3817928,3817950,23,963.5,597.4,5199,129,2_back,mst_165_A_l1.png
L,3818116,3818136,21,955.6,608,5058,129,2_back,mst_165_A_l1.png
L,3818240,3818441,202,969.8,607.2,5193,129,2_back,mst_165_A_l1.png
L,3821621,3822584,964,1002.4,519,3328,131,2_back,mst_165_A_l1.png
L,3822598,3822993,396,1044.1,576.7,3896,131,2_back,mst_165_A_l1.png
L,3823022,3823521,500,967.7,654.2,4467,131,2_back,mst_165_A_l1.png
L,3823545,3823723,179,988.8,588.9,5025,131,2_back,mst_165_A_l1.png
L,3823762,3823842,81,973.9,604.5,4902,131,2_back,mst_165_A_l1.png
L,3823849,3824028,180,1061.3,548.1,5023,131,2_back,mst_165_A_l1.png
L,3824037,3824369,333,1090.3,586.6,5058,132,2_back,mst_147_B_l1.png
L,3824389,3824499,111,989.4,671.3,5166,132,2_back,mst_147_B_l1.png
L,3825741,3825813,73,954.3,599.4,5016,132,2_back,mst_147_B_l1.png
L,3825858,3825919,62,957.7,573.4,4996,132,2_back,mst_147_B_l1.png
L,3825932,3826144,213,971.9,500.1,4979,132,2_back,mst_147_B_l1.png
L,3826184,3826330,147,976.6,512.3,4800,132,2_back,mst_147_B_l1.png
L,3826342,3827632,1291,978.1,522.1,4665,133,2_back,mst_304_A_l2.png
L,3827678,3827793,116,1030.7,633.3,4663,133,2_back,mst_304_A_l2.png
L,3828674,3829054,381,990.4,517.7,4643,134,2_back,mst_091_A_l1.png
L,3829167,3829352,186,973.8,586.2,4246,134,2_back,mst_091_A_l1.png
L,3829634,3830117,484,950.1,549.4,4685,134,2_back,mst_091_A_l1.png
L,3830165,3830353,189,932.5,516.6,4273,134,2_back,mst_091_A_l1.png
L,3830366,3830430,65,937.2,503.2,4018,134,2_back,mst_091_A_l1.png
L,3831784,3831891,108,994.9,610.5,4068,135,2_back,mst_304_A_l2.png
L,3831909,3832050,142,991.2,558.5,4139,135,2_back,mst_304_A_l2.png
L,3832115,3832984,870,975.9,580.5,3987,135,2_back,mst_304_A_l2.png
L,3833019,3833224,206,1148,570.9,4020,135,2_back,mst_304_A_l2.png
L,3833237,3833531,295,1032.2,531.4,4134,135,2_back,mst_304_A_l2.png
L,3834201,3834225,25,975.6,620.9,4275,136,2_back,mst_091_B_l1.png
L,3834283,3834310,28,985,610.4,4379,136,2_back,mst_091_B_l1.png
L,3834557,3834598,42,982.3,656.8,4319,136,2_back,mst_091_B_l1.png
L,3837216,3837339,124,954.2,649.2,3234,137,2_back,mst_153_A_l1.png
L,3837349,3837561,213,1044.4,656.6,3136,137,2_back,mst_153_A_l1.png
L,3837590,3837783,194,1046,607.4,2992,137,2_back,mst_153_A_l1.png
L,3837795,3838637,843,1016.6,476.4,2824,138,2_back,mst_311_A_l2.png
L,3838654,3838698,45,986.6,462.1,2765,138,2_back,mst_311_A_l2.png
L,3838924,3838969,46,886.8,576.2,2323,138,2_back,mst_311_A_l2.png
L,3839020,3839313,294,902.1,512.3,2741,138,2_back,mst_311_A_l2.png
L,3839336,3839397,62,1040.3,487.3,2926,138,2_back,mst_311_A_l2.png
L,3839406,3840221,816,1020.3,535.6,2947,138,2_back,mst_311_A_l2.png
L,3840255,3840435,181,1108.8,517,3101,139,2_back,mst_153_B_l1.png
L,3840457,3840634,178,1111.7,456.7,3332,139,2_back,mst_153_B_l1.png
L,3840652,3841603,952,1040.4,530.8,3935,139,2_back,mst_153_B_l1.png
L,3841836,3841961,126,1108,598.5,4114,139,2_back,mst_153_B_l1.png
L,3842008,3842342,335,1048,455.6,4420,139,2_back,mst_153_B_l1.png
L,3842399,3842617,219,1010,629.6,4784,139,2_back,mst_153_B_l1.png
L,3842642,3842961,320,992.4,554.7,4904,140,2_back,mst_305_A_l2.png
L,3844098,3844183,86,992.2,539.4,5004,140,2_back,mst_305_A_l2.png
L,3844200,3844956,757,1053.7,569.2,4833,141,2_back,mst_299_A_l2.png
L,3844967,3846584,1618,999.3,570.9,5534,141,2_back,mst_299_A_l2.png
L,3846599,3847200,602,1018.9,583.1,5905,142,2_back,mst_305_A_l2.png
L,3847219,3847273,55,976.4,641.9,6046,142,2_back,mst_305_A_l2.png
L,3848333,3848397,65,1017.8,692.1,5891,142,2_back,mst_305_A_l2.png
L,3849566,3849654,89,976.3,582,6277,143,2_back,mst_299_B_l2.png
L,3849672,3849779,108,959.6,640.2,6205,143,2_back,mst_299_B_l2.png
L,3850191,3850374,184,985.8,626.8,5944,143,2_back,mst_299_B_l2.png
L,3850388,3850861,474,995.1,570.9,5777,143,2_back,mst_299_B_l2.png
L,3850884,3851147,264,1069.5,576.3,5830,143,2_back,mst_299_B_l2.png
L,3851162,3851272,111,1106.4,577.7,5968,143,2_back,mst_299_B_l2.png
L,3852233,3852296,64,963.4,550.5,6039,144,2_back,mst_351_A_l2.png
L,3852304,3852494,191,981.8,534.3,5958,144,2_back,mst_351_A_l2.png
L,3852507,3853079,573,990.6,556.6,5460,144,2_back,mst_351_A_l2.png
L,3853100,3853263,164,900.3,602.8,4890,144,2_back,mst_351_A_l2.png
L,3854654,3854687,34,939,610.2,5073,145,2_back,mst_011_A_l1.png
L,3854712,3854768,57,934.5,631,5027,145,2_back,mst_011_A_l1.png
L,3856519,3856896,378,982.7,626.7,5622,146,2_back,mst_351_A_l2.png
L,3857922,3857966,45,935.8,632.9,5342,146,2_back,mst_351_A_l2.png
L,3863724,3863869,146,994.8,433.9,4199,149,2_back,mst_148_A_l1.png
L,3863915,3864150,236,998.3,512.1,4219,149,2_back,mst_148_A_l1.png
L,3864174,3864851,678,1019.6,560.5,3638,149,2_back,mst_148_A_l1.png
L,3865380,3865428,49,988.1,633.1,3460,150,2_back,mst_084_B_l1.png
L,3865443,3866914,1472,1002,536.9,4033,150,2_back,mst_084_B_l1.png
L,3867857,3868036,180,930.5,564.5,3878,151,2_back,mst_148_A_l1.png
L,3868043,3868245,203,984.4,572.3,3598,151,2_back,mst_148_A_l1.png
L,3868326,3868440,115,973.7,624.1,3141,151,2_back,mst_148_A_l1.png
L,3868459,3868566,108,979.7,762.7,2897,151,2_back,mst_148_A_l1.png
L,3868586,3868607,22,953.1,829.1,2764,151,2_back,mst_148_A_l1.png
L,3870941,3871019,79,921.7,779.2,3922,152,2_back,mst_286_A_l2.png
L,3871071,3871733,663,1005.2,605.2,3797,152,2_back,mst_286_A_l2.png
L,3871743,3872367,625,1048.6,574.4,3864,152,2_back,mst_286_A_l2.png
L,3872383,3873579,1197,992.4,598.6,4760,153,2_back,mst_513_A_foil.png
L,3873597,3873830,234,1007.8,561.3,4973,153,2_back,mst_513_A_foil.png
L,3873839,3874740,902,1043.8,515.3,5281,154,2_back,mst_371_A_foil.png
L,3874749,3874935,187,989.8,648,5232,154,2_back,mst_371_A_foil.png
L,3874961,3875014,54,953.7,716.9,5170,154,2_back,mst_371_A_foil.png
L,3875035,3875070,36,953.3,704.4,5206,154,2_back,mst_371_A_foil.png
L,3875154,3875286,133,961.7,683.1,5238,154,2_back,mst_371_A_foil.png
L,3875308,3875343,36,974.3,713.5,5186,154,2_back,mst_371_A_foil.png
L,3875365,3875522,158,972,743.9,5148,154,2_back,mst_371_A_foil.png
L,3876004,3876172,169,1025.6,720.8,4209,154,2_back,mst_371_A_foil.png
L,3876178,3876343,166,1036.4,669.4,4355,154,2_back,mst_371_A_foil.png
L,3876352,3876577,226,1025.3,722.9,4029,154,2_back,mst_371_A_foil.png
L,3876641,3876697,57,979.2,895.9,3195,154,2_back,mst_371_A_foil.png
L,3876832,3876897,66,943.7,836.1,3193,155,2_back,mst_060_A_foil.png
L,3876942,3877024,83,966.2,790.8,3223,155,2_back,mst_060_A_foil.png
L,3877137,3877347,211,935.7,774.7,3133,155,2_back,mst_060_A_foil.png
L,3877412,3877574,163,938.5,649.3,3493,155,2_back,mst_060_A_foil.png
L,3877590,3877845,256,916.9,685.5,3625,155,2_back,mst_060_A_foil.png
L,3877874,3877950,77,901.4,747.5,3532,155,2_back,mst_060_A_foil.png
L,3878676,3878794,119,972.4,579.5,3656,155,2_back,mst_060_A_foil.png
L,3878835,3878932,98,968.9,651,3381,155,2_back,mst_060_A_foil.png
L,3878943,3879019,77,963,671.7,3234,155,2_back,mst_060_A_foil.png
L,3879044,3879069,26,982.8,792.7,2902,155,2_back,mst_060_A_foil.png
L,3879735,3879785,51,916.5,556.9,3182,156,2_back,mst_149_A_foil.png
L,3879800,3879851,52,950.8,552.4,3160,156,2_back,mst_149_A_foil.png
L,3879921,3879963,43,954.1,527,3097,156,2_back,mst_149_A_foil.png
L,3879970,3880009,40,951.7,514.9,3094,156,2_back,mst_149_A_foil.png
L,3880031,3880074,44,967,528.9,3121,156,2_back,mst_149_A_foil.png
L,3880085,3880350,266,985.1,518.6,3092,156,2_back,mst_149_A_foil.png
L,3880361,3880692,332,996.9,509.4,2973,156,2_back,mst_149_A_foil.png
L,3880704,3881644,941,1013,458.3,2789,157,2_back,mst_600_A_foil.png
L,3881652,3882261,610,1035.2,510.7,2881,157,2_back,mst_600_A_foil.png
L,3882268,3882474,207,1018.1,512.2,3090,157,2_back,mst_600_A_foil.png
L,3882495,3882550,56,933.6,539.6,2874,157,2_back,mst_600_A_foil.png
L,3883279,3883303,25,906.1,412.6,3022,157,2_back,mst_600_A_foil.png
L,3883309,3883340,32,936.2,385.3,3186,157,2_back,mst_600_A_foil.png
L,3883379,3883611,233,1027.2,498.7,3257,157,2_back,mst_600_A_foil.png
L,3883630,3883680,51,961.6,532.9,2899,157,2_back,mst_600_A_foil.png
L,3883699,3883722,24,937.1,613.9,2664,158,2_back,mst_309_A_foil.png
L,3884304,3884362,59,923.7,548,2928,158,2_back,mst_309_A_foil.png
L,3884395,3884643,249,1048.6,605.2,3075,158,2_back,mst_309_A_foil.png
L,3884654,3884838,185,1079.5,593.7,3056,158,2_back,mst_309_A_foil.png
L,3884875,3885086,212,1040.5,502.2,3065,158,2_back,mst_309_A_foil.png
L,3885107,3886505,1399,1048.3,453.4,3507,159,2_back,mst_441_A_foil.png
L,3886515,3886737,223,977.1,505.3,3309,159,2_back,mst_441_A_foil.png
L,3886798,3886833,36,923.7,511.1,3135,159,2_back,mst_441_A_foil.png
L,3887455,3887495,41,898.3,487.9,2712,159,2_back,mst_441_A_foil.png
L,3887525,3887560,36,956.5,432.1,3139,159,2_back,mst_441_A_foil.png
L,3887567,3887648,82,1003.8,419.7,3330,159,2_back,mst_441_A_foil.png
L,3887660,3887748,89,1024.6,495.5,3426,159,2_back,mst_441_A_foil.png
L,3887756,3888017,262,1033.3,591.5,3347,159,2_back,mst_441_A_foil.png
L,3888034,3888306,273,1040.4,568.5,3258,159,2_back,mst_441_A_foil.png
