onset	duration	trial_type	stim_id	condition	identity	corr_resp	block	fix_duration	subj_id	resp_key	rt
7.385	1.5	compared	mst_210_A_l3.png	compared	A	none	1	1.37558888966689	102	NA	NaN
10.141	1.5	compared	mst_210_B_l3.png	compared	B	2	1	1.2085766974822	102	2	0.886868297122419
13.849	1.5	filler	mst_030_A_foil.png	filler	F	none	1	2.18829228602489	102	2	-1.91040944121778
17.208	1.5	compared	mst_212_A_l3.png	compared	A	none	1	1.84137846898115	102	NA	NaN
19.477	1.5	compared	mst_212_B_l3.png	compared	B	2	1	0.750661583432005	102	2	1.255715158768
21.841	1.5	filler	mst_106_A_foil.png	filler	F	none	1	0.837011587591062	102	NA	NaN
24.399	1.5	filler	mst_111_A_foil.png	filler	F	none	1	1.04595301577126	102	NA	NaN
27.657	1.5	compared	mst_178_A_l3.png	compared	A	none	1	1.75211008695621	102	NA	NaN
30.849	1.5	compared	mst_178_B_l3.png	compared	B	2	1	1.68494289083656	102	2	0.71083692740649
32.966	1.5	filler	mst_012_A_foil.png	filler	F	none	1	0.604655476082569	102	NA	NaN
35.491	1.5	compared	mst_007_A_l2.png	compared	A	none	1	1.01905565500639	102	NA	NaN
39.224	1.5	compared	mst_007_B_l2.png	compared	B	2	1	2.22277913085867	102	2	1.26495752297342
42.391	1.5	filler	mst_173_A_foil.png	filler	F	none	1	1.66071319176322	102	NA	NaN
44.766	1.5	repeat	mst_310_A_l4.png	repeat	A	none	1	0.862249426439538	102	NA	NaN
48.366	1.5	repeat	mst_310_A_l4.png	repeat	A	1	1	2.09013592261164	102	1	0.819463523104787
50.799	1.5	compared	mst_164_A_l3.png	compared	A	none	1	0.920279830950357	102	NA	NaN
53.316	1.5	compared	mst_164_B_l3.png	compared	B	2	1	1.01075115101741	102	2	0.733552968129516
55.557	1.5	filler	mst_124_A_foil.png	filler	F	none	1	0.735291765320027	102	NA	NaN
57.616	1.5	compared	mst_198_A_l3.png	compared	A	none	1	0.545780390977566	102	NA	NaN
61.191	1.5	compared	mst_198_B_l3.png	compared	B	2	1	2.06418837499645	102	2	0.801639873534441
63.65	1.5	filler	mst_126_A_foil.png	filler	F	none	1	0.948790129472319	102	NA	NaN
66.041	1.5	compared	mst_100_A_l2.png	compared	A	none	1	0.879579071142208	102	NA	NaN
68.199	1.5	compared	mst_100_B_l2.png	compared	B	2	1	0.647580634260013	102	2	0.755431151948869
71.041	1.5	repeat	mst_279_A_l4.png	repeat	A	none	1	1.33583471246678	102	NA	NaN
74.349	1.5	repeat	mst_279_A_l4.png	repeat	A	1	1	1.80235941854399	102	2	0.895581647753716
77.016	1.5	compared	mst_219_A_l3.png	compared	A	none	1	1.15914010409469	102	NA	NaN
80.566	1.5	compared	mst_219_B_l3.png	compared	B	2	1	2.04297499054619	102	2	1.00292253959924
82.916	1.5	filler	mst_199_A_foil.png	filler	F	none	1	0.839383381104408	102	NA	NaN
84.958	1.5	compared	mst_101_A_l2.png	compared	A	none	1	0.531102172044054	102	NA	NaN
87.408	1.5	compared	mst_101_B_l2.png	compared	B	2	1	0.94069883527439	102	2	0.697308366186917
90.083	1.5	repeat	mst_245_A_l4.png	repeat	A	none	1	1.16234773194455	102	NA	NaN
94.008	1.5	repeat	mst_245_A_l4.png	repeat	A	1	1	2.41352233420563	102	1	0.854387525469065
97.949	1.5	compared	mst_002_A_l2.png	compared	A	none	1	2.43573253965747	102	NA	NaN
101.016	1.5	compared	mst_002_B_l2.png	compared	B	2	1	1.56155317369552	102	2	0.745237329974771
103.833	1.5	repeat	mst_294_A_l4.png	repeat	A	none	1	1.30452139214783	102	NA	NaN
107.491	1.5	repeat	mst_294_A_l4.png	repeat	A	1	1	2.15277745925198	102	1	1.2364570312202
110.358	1.5	compared	mst_056_A_l2.png	compared	A	none	1	1.35672892656348	102	NA	NaN
112.849	1.5	compared	mst_056_B_l2.png	compared	B	2	1	0.98483167394976	102	2	1.34706901293248
116.483	1.5	filler	mst_095_A_foil.png	filler	F	none	1	2.12152679189133	102	NA	NaN
120.066	1.5	compared	mst_027_A_l2.png	compared	A	none	1	2.06977556582853	102	NA	NaN
123.299	1.5	compared	mst_027_B_l2.png	compared	B	2	1	1.72328690086372	102	2	0.622245518490672
125.999	1.5	repeat	mst_304_A_l4.png	repeat	A	none	1	1.19489062021674	102	NA	NaN
129.591	1.5	repeat	mst_304_A_l4.png	repeat	A	1	1	2.08575558771088	102	1	0.792743721045554
132.358	1.5	filler	mst_048_A_foil.png	filler	F	none	1	1.25502645604016	102	NA	NaN
136.366	1.5	compared	mst_136_A_l3.png	compared	A	none	1	2.4968763539628	102	NA	NaN
138.724	1.5	compared	mst_136_B_l3.png	compared	B	2	1	0.846903435282459	102	2	0.730517407879233
142.258	1.5	repeat	mst_308_A_l4.png	repeat	A	none	1	2.02716781432993	102	NA	NaN
145.616	1.5	repeat	mst_308_A_l4.png	repeat	A	1	1	1.84894372110145	102	1	0.834914406761527
149.133	1.5	filler	mst_067_A_foil.png	filler	F	none	1	2.00775411476034	102	NA	NaN
152.891	1.5	repeat	mst_300_A_l4.png	repeat	A	none	1	2.2456101481276	102	NA	NaN
155.658	1.5	repeat	mst_300_A_l4.png	repeat	A	1	1	1.26011851539722	102	2	1.28051970247179
157.758	1.5	filler	mst_114_A_foil.png	filler	F	none	1	0.58943251752611	102	NA	NaN
161.266	1.5	repeat	mst_260_A_l4.png	repeat	A	none	1	2.00044183641592	102	NA	NaN
165.241	1.5	repeat	mst_260_A_l4.png	repeat	A	1	1	2.46478529333744	102	1	1.13621134031564
167.358	1.5	compared	mst_143_A_l3.png	compared	A	none	1	0.609247145448588	102	NA	NaN
170.65	1.5	compared	mst_143_B_l3.png	compared	B	2	1	1.78208511219777	102	2	0.703948060981929
172.983	1.5	filler	mst_170_A_foil.png	filler	F	none	1	0.824900361332314	102	NA	NaN
175.675	1.5	compared	mst_195_A_l3.png	compared	A	none	1	1.18541251259492	102	NA	NaN
178.508	1.5	compared	mst_195_B_l3.png	compared	B	2	1	1.32238357462283	102	2	0.696711853146553
181.517	1.5	filler	mst_234_A_foil.png	filler	F	none	1	1.49919643296426	102	NA	NaN
183.633	1.5	repeat	mst_254_A_l4.png	repeat	A	none	1	0.603944094748668	102	NA	NaN
186.067	1.5	repeat	mst_254_A_l4.png	repeat	A	1	1	0.924940602511282	102	1	0.738442436791956
188.158	1.5	compared	mst_083_A_l2.png	compared	A	none	1	0.583519936520519	102	NA	NaN
192.158	1.5	compared	mst_083_B_l2.png	compared	B	2	1	2.49360160612933	102	2	0.675012661144137
201.483	1.5	filler	mst_038_A_foil.png	filler	F	none	1	1.80718132883006	102	NA	NaN
203.833	1.5	filler	mst_151_A_foil.png	filler	F	none	1	0.838988275297629	102	NA	NaN
205.975	1.5	compared	mst_090_A_l2.png	compared	A	none	1	0.635539148424427	102	NA	NaN
209.358	1.5	compared	mst_090_B_l2.png	compared	B	2	1	1.87691412831711	102	2	0.709190309979022
211.633	1.5	repeat	mst_256_A_l4.png	repeat	A	none	1	0.764697680958177	102	NA	NaN
213.925	1.5	repeat	mst_256_A_l4.png	repeat	A	1	1	0.785203362353306	102	1	1.01860767044127
216.858	1.5	repeat	mst_318_A_l4.png	repeat	A	none	1	1.42297884539468	102	NA	NaN
219.817	1.5	repeat	mst_318_A_l4.png	repeat	A	1	1	1.44939765526257	102	1	0.759989486075938
221.992	1.5	repeat	mst_293_A_l4.png	repeat	A	none	1	0.662519366282613	102	NA	NaN
224.7	1.5	repeat	mst_293_A_l4.png	repeat	A	1	1	1.20202587605417	102	1	0.547726584598422
228.617	1.5	compared	mst_038_A_l2.png	compared	A	none	1	2.40723100565783	102	NA	NaN
232.333	1.5	compared	mst_038_B_l2.png	compared	B	2	1	2.20371620982332	102	2	0.785544109530747
235.575	1.5	filler	mst_202_A_foil.png	filler	F	none	1	1.72929844812667	102	NA	NaN
239.05	1.5	compared	mst_057_A_l2.png	compared	A	none	1	1.96409929692858	102	NA	NaN
242.375	1.5	compared	mst_057_B_l2.png	compared	B	2	1	1.81136357624981	102	2	0.782040570862591
246.033	1.5	filler	mst_068_A_foil.png	filler	F	none	1	2.14701751331451	102	NA	NaN
248.3	1.5	filler	mst_221_A_foil.png	filler	F	none	1	0.760397735527194	102	NA	NaN
251.258	1.5	compared	mst_239_A_l3.png	compared	A	none	1	1.44740670667987	102	NA	NaN
255.242	1.5	compared	mst_239_B_l3.png	compared	B	2	1	2.47184932368372	102	2	-2.26544591318816
258.292	1.5	filler	mst_025_A_foil.png	filler	F	none	1	1.54357421961195	102	NA	NaN
260.85	1.5	repeat	mst_281_A_l4.png	repeat	A	none	1	1.05069395297419	102	NA	NaN
263.317	1.5	repeat	mst_281_A_l4.png	repeat	A	1	1	0.955777479663484	102	1	0.647633223794401
266.175	1.5	filler	mst_036_A_foil.png	filler	F	none	1	1.35160727262065	102	NA	NaN
269.367	1.5	compared	mst_175_A_l3.png	compared	A	none	1	1.68273702666826	102	NA	NaN
272.058	1.5	compared	mst_175_B_l3.png	compared	B	2	1	1.18510198571001	102	2	0.574147719889879
275.258	1.5	filler	mst_167_A_foil.png	filler	F	none	1	1.68975946146505	102	NA	NaN
278.333	1.5	compared	mst_082_A_l2.png	compared	A	none	1	1.56220042757815	102	NA	NaN
281.625	1.5	compared	mst_082_B_l2.png	compared	B	2	1	1.78465219866215	102	2	0.710631838999689
283.725	1.5	filler	mst_062_A_foil.png	filler	F	none	1	0.587415647100784	102	NA	NaN
286.533	1.5	repeat	mst_307_A_l4.png	repeat	A	none	1	1.29772088900138	102	NA	NaN
288.867	1.5	repeat	mst_307_A_l4.png	repeat	A	1	1	0.826860438260215	102	1	1.14512170851231
292.033	1.5	filler	mst_137_A_foil.png	filler	F	none	1	1.65901003048842	102	NA	NaN
294.517	1.5	repeat	mst_280_A_l4.png	repeat	A	none	1	0.972650554038254	102	NA	NaN
297.792	1.5	repeat	mst_280_A_l4.png	repeat	A	1	1	1.76594592144208	102	1	0.988133002072573
300.967	1.5	repeat	mst_247_A_l4.png	repeat	A	none	1	1.66737917919455	102	NA	NaN
303.267	1.5	repeat	mst_247_A_l4.png	repeat	A	1	1	0.79048315001753	102	1	0.866298201493919
307.033	1.5	compared	mst_097_A_l2.png	compared	A	none	1	2.26014823320753	102	NA	NaN
309.117	1.5	compared	mst_097_B_l2.png	compared	B	2	1	0.571171103800106	102	2	0.666396907530725
312.417	1.5	repeat	mst_287_A_l4.png	repeat	A	none	1	1.79268397415879	102	NA	NaN
316.042	1.5	repeat	mst_287_A_l4.png	repeat	A	1	1	2.11223275446472	102	1	0.70245970133692
