onset	duration	trial_type	stim_id	condition	identity	corr_resp	block	fix_duration	subj_id	resp_key	rt
365.918	1.5	compared	mst_031_B_l2.png	compared	B	2	3	2.10959770535025	102	2	0.71592843066901
368.485	1.5	filler	mst_102_A_foil.png	filler	F	none	3	1.05305257986593	102	NA	NaN
371.143	1.5	compared	mst_112_A_l2.png	compared	A	none	3	1.14950582633197	102	NA	NaN
373.701	1.5	compared	mst_112_B_l2.png	compared	B	2	3	1.045339640014	102	2	0.939704714342952
376.21	1.5	filler	mst_132_A_foil.png	filler	F	none	3	0.994473891443792	102	NA	NaN
379.693	1.5	compared	mst_070_A_l2.png	compared	A	none	3	1.97541188109102	102	NA	NaN
383.043	1.5	compared	mst_070_B_l2.png	compared	B	2	3	1.84268115505133	102	2	0.757137682288885
385.468	1.5	filler	mst_060_A_foil.png	filler	F	none	3	0.913010300092994	102	NA	NaN
388.252	1.5	compared	mst_240_A_l3.png	compared	A	none	3	1.27051564222846	102	NA	NaN
391.81	1.5	compared	mst_240_B_l3.png	compared	B	2	3	2.05033307979748	102	2	0.702646769583225
395.293	1.5	filler	mst_100_A_foil.png	filler	F	none	3	1.97642621297343	102	NA	NaN
398.518	1.5	compared	mst_132_A_l3.png	compared	A	none	3	1.7168346197256	102	NA	NaN
402.227	1.5	compared	mst_132_B_l3.png	compared	B	2	3	2.19708752287205	102	2	1.05113338585943
