subj_id,block,task,trial_id,stim_id,eye,onset,offset,dur,x,y,pupil
610,1,1_back,1,NA,L,30025829,30026025,197,987.4,576.4,5033
610,1,1_back,1,NA,L,30026053,30026166,114,954.4,586.4,5146
610,1,1_back,1,mst_196_A_l2.png,L,30026361,30026635,275,955,590.7,5217
610,1,1_back,1,mst_196_A_l2.png,L,30026657,30026856,200,965.6,588.1,5086
610,1,1_back,1,mst_196_A_l2.png,L,30026890,30027058,169,1050.6,568.3,4648
610,1,1_back,1,mst_196_A_l2.png,L,30027093,30027387,295,954.9,440.4,4083
610,1,1_back,1,mst_196_A_l2.png,L,30027422,30027667,246,1047.8,564.6,3842
610,1,1_back,1,mst_196_A_l2.png,L,30027693,30028003,311,949.7,467.6,3776
610,1,1_back,2,mst_196_A_l2.png,L,30028025,30028437,413,1001.4,513.1,3698
610,1,1_back,2,mst_068_A_l1.png,L,30028628,30028944,317,961.2,538.9,4187
610,1,1_back,2,mst_068_A_l1.png,L,30028967,30029258,292,1000.7,596,4281
610,1,1_back,2,mst_068_A_l1.png,L,30029283,30029500,218,933.8,618.8,4061
610,1,1_back,2,mst_068_A_l1.png,L,30029511,30029722,212,920.1,620.3,4073
610,1,1_back,3,mst_068_A_l1.png,L,30029750,30030303,554,1005.9,568.8,4118
610,1,1_back,3,mst_068_A_l1.png,L,30030333,30030495,163,968.3,590.7,4176
610,1,1_back,3,mst_068_B_l1.png,L,30030506,30031190,685,990.4,592.1,4404
610,1,1_back,3,mst_068_B_l1.png,L,30031212,30031462,251,1065.6,583.4,4045
610,1,1_back,3,mst_068_B_l1.png,L,30031484,30031927,444,992.2,626.2,4192
610,1,1_back,4,mst_029_A_foil.png,L,30031948,30033292,1345,984.4,585.2,4395
610,1,1_back,4,mst_029_A_foil.png,L,30033416,30033744,329,1014,569.8,3914
610,1,1_back,4,mst_029_A_foil.png,L,30033764,30034056,293,956.6,588.7,3922
610,1,1_back,5,mst_029_A_foil.png,L,30034074,30034357,284,993,595.5,3925
610,1,1_back,5,mst_029_A_foil.png,L,30034376,30034614,239,973,582.2,3805
610,1,1_back,5,mst_029_A_foil.png,L,30034627,30035780,1154,991.6,576.6,4071
610,1,1_back,5,mst_029_A_foil.png,L,30035798,30036010,213,1020.6,559.5,4146
610,1,1_back,6,mst_029_A_foil.png,L,30036172,30036658,487,979,580.2,3989
610,1,1_back,6,mst_259_A_l2.png,L,30036665,30037731,1067,986.1,573.9,4279
610,1,1_back,6,mst_259_A_l2.png,L,30037755,30038304,550,982.4,510,3982
610,1,1_back,7,mst_248_A_l2.png,L,30038504,30040402,1899,983.9,543.1,4540
610,1,1_back,7,mst_248_A_l2.png,L,30040423,30041091,669,978.8,508.6,3998
610,1,1_back,8,mst_228_A_l2.png,L,30041099,30042179,1081,992.2,535.7,4556
610,1,1_back,8,mst_228_A_l2.png,L,30042201,30042554,354,1008.5,578.9,4389
610,1,1_back,8,mst_228_A_l2.png,L,30042568,30042747,180,968.6,597.7,3951
610,1,1_back,8,mst_228_A_l2.png,L,30042760,30043268,509,927.5,596,4024
610,1,1_back,9,mst_228_A_l2.png,L,30043284,30043845,562,987.9,579.7,4011
610,1,1_back,9,mst_602_A_foil.png,L,30043857,30044664,808,986.3,553.9,4523
610,1,1_back,9,mst_602_A_foil.png,L,30044686,30044934,249,1024.9,498.7,4424
610,1,1_back,9,mst_602_A_foil.png,L,30044959,30045435,477,958.6,461.2,4215
610,1,1_back,9,mst_602_A_foil.png,L,30045456,30045716,261,1054.7,467.6,4368
610,1,1_back,10,mst_602_A_foil.png,L,30045738,30046229,492,978.5,488,4419
610,1,1_back,10,mst_602_A_foil.png,L,30046240,30047720,1481,974.9,525.5,4640
610,1,1_back,11,mst_602_A_foil.png,L,30047732,30048519,788,983.5,517.6,4717
610,1,1_back,11,mst_239_A_l2.png,L,30048529,30049913,1385,968.5,535.2,4607
610,1,1_back,11,mst_239_A_l2.png,L,30049919,30050223,305,963,530.7,4248
610,1,1_back,12,mst_239_B_l2.png,L,30050239,30051973,1735,975.3,539.9,4572
610,1,1_back,12,mst_239_B_l2.png,L,30051996,30052145,150,1018.4,497.8,4543
610,1,1_back,12,mst_239_B_l2.png,L,30052346,30052678,333,996.1,533.7,4718
610,1,1_back,13,mst_239_B_l2.png,L,30052702,30053038,337,953.6,567.8,4680
610,1,1_back,13,mst_042_A_l1.png,L,30053058,30053812,755,984.6,536.2,4859
610,1,1_back,13,mst_042_A_l1.png,L,30053838,30053998,161,1053.8,565,4690
610,1,1_back,13,mst_042_A_l1.png,L,30054169,30054367,199,1044.6,575.7,4001
610,1,1_back,13,mst_042_A_l1.png,L,30054618,30054925,308,1024.6,565.3,4021
610,1,1_back,14,mst_042_A_l1.png,L,30054950,30055253,304,919,562.1,4074
610,1,1_back,14,mst_322_A_l2.png,L,30055264,30055713,450,963,552.5,4071
610,1,1_back,14,mst_322_A_l2.png,L,30055737,30056019,283,1011.8,540.2,4544
610,1,1_back,14,mst_322_A_l2.png,L,30056043,30056173,131,924.9,565.7,4314
610,1,1_back,14,mst_322_A_l2.png,L,30056427,30056509,83,970.9,585.2,4251
610,1,1_back,14,mst_322_A_l2.png,L,30056714,30057096,383,981.5,588.3,4406
610,1,1_back,15,mst_322_A_l2.png,L,30057127,30057362,236,1053.1,585.6,4222
610,1,1_back,15,mst_176_A_l1.png,L,30057384,30058114,731,984.7,575.3,4500
610,1,1_back,15,mst_176_A_l1.png,L,30058146,30058552,407,1007.8,587.8,4795
610,1,1_back,15,mst_176_A_l1.png,L,30058592,30058656,65,944,601.6,4084
610,1,1_back,15,mst_176_A_l1.png,L,30058727,30058876,150,1174.5,457,3855
610,1,1_back,15,mst_176_A_l1.png,L,30058898,30059199,302,1104.9,448.6,3850
610,1,1_back,15,mst_176_A_l1.png,L,30059235,30059399,165,1022,542.5,3894
610,1,1_back,16,mst_176_A_l1.png,L,30059599,30059793,195,1009.4,574.5,3826
610,1,1_back,16,mst_176_B_l1.png,L,30059810,30060614,805,973.8,579.7,4296
610,1,1_back,16,mst_176_B_l1.png,L,30060639,30061158,520,1026.9,610,4118
610,1,1_back,16,mst_176_B_l1.png,L,30061181,30061473,293,943.9,570.6,4171
610,1,1_back,17,mst_107_A_l1.png,L,30061489,30063206,1718,976.4,568.5,4452
610,1,1_back,17,mst_107_A_l1.png,L,30063224,30063404,181,925.8,554.3,4064
