subj_id,block,task,trial_id,stim_id,eye,onset,offset,dur,sx,sy,ex,ey
602,1,1_back,1,NA,L,15308495,15308506,12,939,NaN,8,506
602,1,1_back,1,mst_314_A_foil.png,L,15308721,15308730,10,967,NaN,2,530
602,1,1_back,1,mst_314_A_foil.png,L,15310344,15310354,11,959,NaN,7,589
602,1,1_back,2,mst_314_A_foil.png,L,15311060,15311068,9,969,NaN,8,581
602,1,1_back,2,mst_314_A_foil.png,L,15311669,15311842,174,980,NaN,7,580
602,1,1_back,2,mst_314_A_foil.png,L,15312019,15312192,174,970,NaN,2,569
602,1,1_back,3,mst_314_A_foil.png,L,15312951,15312964,14,993,NaN,9,562
602,1,1_back,3,mst_252_A_l2.png,L,15313800,15313827,28,993,NaN,8,580
602,1,1_back,4,mst_252_A_l2.png,L,15315542,15315557,16,1039,NaN,3,573
602,1,1_back,4,mst_156_A_l1.png,L,15316072,15316096,25,1032,NaN,5,516
602,1,1_back,4,mst_156_A_l1.png,L,15316409,15316572,164,932,NaN,7,637
602,1,1_back,5,mst_156_A_l1.png,L,15317450,15317472,23,1001,NaN,5,631
602,1,1_back,5,mst_156_A_l1.png,L,15317632,15317838,207,1063,NaN,3,546
602,1,1_back,5,mst_277_A_l2.png,L,15318293,15318313,21,1007,NaN,7,554
602,1,1_back,5,mst_277_A_l2.png,L,15318477,15318495,19,933,NaN,2,585
602,1,1_back,5,mst_277_A_l2.png,L,15318784,15318805,22,896,NaN,6,568
602,1,1_back,5,mst_277_A_l2.png,L,15319578,15319593,16,987,NaN,8,606
602,1,1_back,6,mst_277_B_l2.png,L,15320743,15320764,22,980,NaN,5,561
602,1,1_back,6,mst_277_B_l2.png,L,15320989,15321149,161,927,NaN,0,596
602,1,1_back,6,mst_277_B_l2.png,L,15321858,15321884,27,973,NaN,9,572
602,1,1_back,7,mst_277_B_l2.png,L,15322258,15322281,24,918,NaN,3,561
602,1,1_back,7,mst_277_B_l2.png,L,15322360,15322533,174,983,NaN,8,564
602,1,1_back,7,mst_162_A_l1.png,L,15322975,15322997,23,939,NaN,0,526
602,1,1_back,7,mst_162_A_l1.png,L,15323163,15323182,20,919,NaN,6,597
602,1,1_back,7,mst_162_A_l1.png,L,15323727,15323741,15,913,NaN,5,636
602,1,1_back,8,mst_162_A_l1.png,L,15324615,15324636,22,936,NaN,2,617
602,1,1_back,8,mst_162_B_l1.png,L,15325425,15325443,19,982,NaN,1,605
602,1,1_back,8,mst_162_B_l1.png,L,15325629,15325642,14,927,NaN,1,661
602,1,1_back,8,mst_162_B_l1.png,L,15325908,15325925,18,939,NaN,4,699
602,1,1_back,8,mst_162_B_l1.png,L,15326211,15326316,106,963,NaN,9,646
