subj_id,block,task,trial_id,stim_id,eye,onset,offset,dur,x,y,pupil
607,1,1_back,1,NA,L,455060,455548,489,956.9,545.7,5114
607,1,1_back,1,mst_644_A_foil.png,L,455562,456132,571,967.2,510.2,4955
607,1,1_back,2,mst_644_A_foil.png,L,456151,458270,2120,976.9,458.3,4449
607,1,1_back,3,mst_264_A_l2.png,L,458284,460771,2488,949.4,465.2,4585
607,1,1_back,3,mst_264_A_l2.png,L,460799,461001,203,826,601.5,4392
607,1,1_back,4,mst_264_A_l2.png,L,461252,462302,1051,881.9,507.9,4774
607,1,1_back,4,mst_264_B_l2.png,L,462321,463075,755,954.9,511.5,4879
607,1,1_back,4,mst_264_B_l2.png,L,463111,463919,809,1071.4,666.1,4577
607,1,1_back,5,mst_264_B_l2.png,L,464148,464765,618,1021.7,519.8,4988
607,1,1_back,5,mst_171_A_l1.png,L,464781,465492,712,960.3,522.6,4894
607,1,1_back,5,mst_171_A_l1.png,L,465512,465671,160,911.6,573.5,4572
607,1,1_back,5,mst_171_A_l1.png,L,465950,466292,343,943.8,482.4,4836
607,1,1_back,6,mst_171_A_l1.png,L,466319,466741,423,935.2,584.2,4939
607,1,1_back,6,mst_171_A_l1.png,L,466978,467142,165,1004.8,477.9,4806
607,1,1_back,6,mst_171_B_l1.png,L,467157,468141,985,953,524.2,4762
607,1,1_back,7,mst_171_B_l1.png,L,468336,469195,860,970.4,493.2,5245
607,1,1_back,7,mst_160_A_foil.png,L,469206,470261,1056,953.3,544.1,5008
607,1,1_back,7,mst_160_A_foil.png,L,470285,470426,142,977.7,470.2,4382
607,1,1_back,7,mst_160_A_foil.png,L,470838,471005,168,939.9,395.4,4440
607,1,1_back,8,mst_160_A_foil.png,L,471026,471489,464,991.8,459.6,4603
607,1,1_back,9,mst_160_A_foil.png,L,471714,473844,2131,983.1,499.5,4585
607,1,1_back,9,mst_160_A_foil.png,L,474077,474180,104,1020.1,440.4,4674
607,1,1_back,9,mst_119_A_l1.png,L,474196,474881,686,943.5,482.1,4688
607,1,1_back,9,mst_119_A_l1.png,L,474907,475282,376,1088.1,529.5,4283
607,1,1_back,9,mst_119_A_l1.png,L,475303,475589,287,993,512.3,4193
607,1,1_back,10,mst_119_A_l1.png,L,475778,476273,496,976.4,475.5,4285
607,1,1_back,10,mst_119_A_l1.png,L,476531,476676,146,1017.1,440.1,4387
607,1,1_back,10,mst_260_A_l2.png,L,476697,476977,281,929.4,491.4,4606
607,1,1_back,10,mst_260_A_l2.png,L,477001,477407,407,973.3,440.2,4376
607,1,1_back,10,mst_260_A_l2.png,L,477679,477956,278,1005.5,385.6,4320
607,1,1_back,11,mst_260_A_l2.png,L,477971,478783,813,946.2,404.2,4351
607,1,1_back,11,mst_260_A_l2.png,L,478802,479114,313,981.8,459.8,4607
607,1,1_back,11,mst_247_A_l2.png,L,479129,479642,514,947.9,448.2,4597
607,1,1_back,11,mst_247_A_l2.png,L,479680,480168,489,1027.8,523.8,4224
607,1,1_back,11,mst_247_A_l2.png,L,480186,480477,292,952.3,491.9,4439
607,1,1_back,12,mst_247_A_l2.png,L,480491,480856,366,939.6,457,4408
607,1,1_back,12,mst_247_A_l2.png,L,481125,481250,126,1048.3,399.4,4558
607,1,1_back,12,mst_445_A_foil.png,L,481272,481712,441,923.8,469.9,4708
607,1,1_back,12,mst_445_A_foil.png,L,481739,482034,296,942.8,558.8,4431
607,1,1_back,12,mst_445_A_foil.png,L,482058,482804,747,1073,557.6,4121
607,1,1_back,13,mst_445_A_foil.png,L,482830,483143,314,897.3,556.7,4077
607,1,1_back,13,mst_445_A_foil.png,L,483423,483596,174,1044.2,468.7,4369
607,1,1_back,13,mst_445_A_foil.png,L,483615,483790,176,963.1,497.1,4541
607,1,1_back,13,mst_445_A_foil.png,L,483814,484070,257,996.8,571.8,4420
607,1,1_back,14,mst_445_A_foil.png,L,484092,485202,1111,1091.7,572.1,4395
607,1,1_back,14,mst_344_A_l2.png,L,485447,485930,484,950.7,506,4673
607,1,1_back,14,mst_344_A_l2.png,L,485953,486399,447,1031.2,560.9,4303
