subj_id,block,task,trial_id,stim_id,onset_time,n_fix,n_sac,n_blink
606,1,1_back,1,mst_209_A_l2.png,1008298,4,3,1
606,1,1_back,2,mst_482_A_foil.png,1010865,5,5,1
606,1,1_back,3,mst_482_A_foil.png,1013099,3,4,1
606,1,1_back,4,mst_015_A_l1.png,1015405,3,3,1
606,1,1_back,5,mst_246_A_l2.png,1017560,5,5,1
606,1,1_back,6,mst_193_A_foil.png,1019694,4,4,1
606,1,1_back,7,mst_193_A_foil.png,1022049,3,3,1
606,1,1_back,8,mst_611_A_foil.png,1024487,3,3,1
606,1,1_back,9,mst_611_A_foil.png,1026882,5,5,1
606,1,1_back,10,mst_325_A_l2.png,1029244,2,2,1
606,1,1_back,11,mst_147_A_foil.png,1031463,1,1,0
606,1,1_back,12,mst_147_A_foil.png,1033731,3,2,0
606,1,1_back,13,mst_545_A_foil.png,1036072,6,6,1
606,1,1_back,14,mst_545_A_foil.png,1038363,2,3,2
606,1,1_back,15,mst_349_A_l2.png,1040854,5,4,1
606,1,1_back,16,mst_349_B_l2.png,1043349,4,4,1
606,1,1_back,17,mst_292_A_l2.png,1045582,6,7,1
606,1,1_back,18,mst_029_A_l1.png,1047601,4,4,1
606,1,1_back,19,mst_029_B_l1.png,1049674,4,4,1
606,1,1_back,20,mst_287_A_l2.png,1052017,5,4,0
606,1,1_back,21,mst_133_A_l1.png,1054209,4,5,1
606,1,1_back,22,mst_246_B_l2.png,1056718,4,4,1
606,1,1_back,23,mst_155_A_l1.png,1058842,4,4,0
606,1,1_back,24,mst_149_A_l1.png,1060879,2,2,1
606,1,1_back,25,mst_149_B_l1.png,1063061,2,2,0
606,1,1_back,26,mst_283_A_l2.png,1065196,3,3,0
606,1,1_back,27,mst_580_A_foil.png,1067613,4,3,1
606,1,1_back,28,mst_580_A_foil.png,1069814,2,3,1
606,1,1_back,29,mst_200_A_l2.png,1072287,4,4,1
606,1,1_back,30,mst_200_B_l2.png,1074589,4,4,1
606,1,1_back,31,mst_257_A_l2.png,1076800,3,3,0
606,1,1_back,32,mst_042_A_l1.png,1079199,4,4,1
606,1,1_back,33,mst_042_B_l1.png,1081339,1,1,0
606,1,1_back,34,mst_119_A_l1.png,1083757,5,5,1
606,1,1_back,35,mst_119_B_l1.png,1086249,3,3,1
606,1,1_back,36,mst_573_A_foil.png,1088662,4,4,1
606,1,1_back,37,mst_573_A_foil.png,1090804,3,3,1
606,1,1_back,38,mst_175_A_l1.png,1093260,6,6,0
606,1,1_back,39,mst_156_A_l1.png,1095323,5,5,1
606,1,1_back,40,mst_173_A_l1.png,1097421,5,5,1
606,1,1_back,41,mst_173_B_l1.png,1099552,3,2,0
606,1,1_back,42,mst_114_A_l1.png,1101837,6,6,1
606,1,1_back,43,mst_455_A_foil.png,1104313,3,4,2
606,1,1_back,44,mst_455_A_foil.png,1106677,5,5,1
606,1,1_back,45,mst_603_A_foil.png,1108774,6,6,2
606,1,1_back,46,mst_603_A_foil.png,1111004,6,6,2
606,1,1_back,47,mst_157_A_l1.png,1113287,6,6,1
606,1,1_back,48,mst_097_A_l1.png,1115708,6,6,0
606,1,1_back,49,mst_097_B_l1.png,1118154,5,5,1
606,1,1_back,50,mst_047_A_l1.png,1120268,5,5,1
606,1,1_back,51,mst_164_A_l1.png,1122672,6,6,0
606,1,1_back,52,mst_356_A_l2.png,1125127,8,8,1
606,1,1_back,53,mst_262_A_foil.png,1127372,8,8,1
606,1,1_back,54,mst_262_A_foil.png,1129545,4,4,0
606,1,1_back,55,mst_180_A_l1.png,1131676,6,6,1
606,1,1_back,56,mst_180_B_l1.png,1134177,5,5,1
606,1,1_back,57,mst_304_A_l2.png,1136357,4,4,0
606,1,1_back,58,mst_304_B_l2.png,1138424,4,3,1
606,1,1_back,59,mst_096_A_l1.png,1140502,3,4,0
606,1,1_back,60,mst_096_B_l1.png,1142760,6,6,1
606,1,1_back,61,mst_047_B_l1.png,1145177,4,4,1
606,1,1_back,62,mst_332_A_l2.png,1147570,5,5,1
606,1,1_back,63,mst_332_B_l2.png,1149626,4,4,1
606,1,1_back,64,mst_347_A_l2.png,1152106,2,2,1
606,1,1_back,65,mst_347_B_l2.png,1154202,5,4,0
606,1,1_back,66,mst_209_B_l2.png,1156306,4,5,2
606,1,1_back,67,mst_156_B_l1.png,1158394,6,6,1
606,1,1_back,68,mst_313_A_l2.png,1160739,5,5,1
606,1,1_back,69,mst_313_B_l2.png,1162920,3,3,1
606,1,1_back,70,mst_022_A_l1.png,1165005,3,3,0
606,1,1_back,71,mst_157_B_l1.png,1167276,4,4,1
606,1,1_back,72,mst_212_A_l2.png,1169447,4,3,1
606,1,1_back,73,mst_212_B_l2.png,1171938,3,4,1
606,1,1_back,74,mst_227_A_l2.png,1174149,5,5,2
606,1,1_back,75,mst_207_A_l2.png,1176489,6,6,0
606,1,1_back,76,mst_287_B_l2.png,1178655,4,4,1
606,1,1_back,77,mst_009_A_l1.png,1180874,5,5,1
606,1,1_back,78,mst_009_B_l1.png,1183044,6,5,2
606,1,1_back,79,mst_167_A_l1.png,1185400,5,5,0
606,1,1_back,80,mst_167_B_l1.png,1187625,5,6,1
606,1,1_back,81,mst_136_A_foil.png,1189795,4,4,1
606,1,1_back,82,mst_136_A_foil.png,1192025,4,4,2
606,1,1_back,83,mst_327_A_l2.png,1194083,4,4,1
606,1,1_back,84,mst_283_B_l2.png,1196133,2,2,0
606,1,1_back,85,mst_092_A_foil.png,1198637,1,1,0
606,1,1_back,86,mst_092_A_foil.png,1200693,4,4,1
606,1,1_back,87,mst_572_A_foil.png,1202952,5,5,1
606,1,1_back,88,mst_572_A_foil.png,1205314,4,4,1
606,1,1_back,89,mst_164_B_l1.png,1207761,4,4,0
606,1,1_back,90,mst_155_B_l1.png,1209869,3,3,1
606,1,1_back,91,mst_255_A_l2.png,1212364,5,5,1
606,1,1_back,92,mst_255_B_l2.png,1214455,4,4,2
606,1,1_back,93,mst_041_A_l1.png,1216701,6,6,0
606,1,1_back,94,mst_041_B_l1.png,1219214,6,6,1
606,1,1_back,95,mst_249_A_l2.png,1221591,6,6,2
606,1,1_back,96,mst_240_A_l2.png,1223790,5,5,1
606,1,1_back,97,mst_501_A_foil.png,1226045,7,7,1
606,1,1_back,98,mst_501_A_foil.png,1228145,4,4,0
606,1,1_back,99,mst_327_B_l2.png,1230303,5,5,1
606,1,1_back,100,mst_011_A_l1.png,1232696,4,4,1
606,1,1_back,101,mst_011_B_l1.png,1234997,7,7,1
606,1,1_back,102,mst_227_B_l2.png,1237178,4,4,1
606,1,1_back,103,mst_479_A_foil.png,1239480,4,4,0
606,1,1_back,104,mst_479_A_foil.png,1241683,5,5,1
606,1,1_back,105,mst_249_B_l2.png,1244145,6,6,1
606,1,1_back,106,mst_353_A_l2.png,1246629,4,4,0
606,1,1_back,107,mst_353_B_l2.png,1248708,4,4,1
606,1,1_back,108,mst_175_B_l1.png,1250744,4,4,1
606,1,1_back,109,mst_360_A_l2.png,1253015,4,4,1
606,1,1_back,110,mst_360_B_l2.png,1255192,5,4,0
606,1,1_back,111,mst_240_B_l2.png,1257470,5,6,1
606,1,1_back,112,mst_636_A_foil.png,1259532,2,2,1
606,1,1_back,113,mst_636_A_foil.png,1261818,5,5,0
606,1,1_back,114,mst_454_A_foil.png,1264125,4,4,0
606,1,1_back,115,mst_454_A_foil.png,1266363,5,5,1
606,1,1_back,116,mst_022_B_l1.png,1268694,4,4,0
606,1,1_back,117,mst_032_A_l1.png,1271144,3,3,1
606,1,1_back,118,mst_114_B_l1.png,1273397,5,5,1
606,1,1_back,119,mst_208_A_l2.png,1275790,8,7,0
606,1,1_back,120,mst_208_B_l2.png,1278124,5,6,0
606,1,1_back,121,mst_169_A_l1.png,1280343,5,5,1
606,1,1_back,122,mst_125_A_l1.png,1282659,6,6,0
606,1,1_back,123,mst_065_A_foil.png,1284959,3,3,0
606,1,1_back,124,mst_065_A_foil.png,1287225,5,5,1
606,1,1_back,125,mst_133_A_foil.png,1289379,3,3,0
606,1,1_back,126,mst_133_A_foil.png,1291650,1,1,0
606,1,1_back,127,mst_483_A_foil.png,1293693,3,3,0
606,1,1_back,128,mst_483_A_foil.png,1295751,3,3,0
606,1,1_back,129,mst_278_A_l2.png,1297971,5,5,0
606,1,1_back,130,mst_324_A_l2.png,1300156,5,5,1
606,1,1_back,131,mst_324_B_l2.png,1302489,2,2,0
606,1,1_back,132,mst_186_A_foil.png,1304528,1,1,0
606,1,1_back,133,mst_186_A_foil.png,1306978,3,3,0
606,1,1_back,134,mst_325_B_l2.png,1309397,2,2,0
606,1,1_back,135,mst_356_B_l2.png,1311468,3,2,0
606,1,1_back,136,mst_007_A_foil.png,1313793,4,5,0
606,1,1_back,137,mst_007_A_foil.png,1316242,3,3,0
606,1,1_back,138,mst_278_B_l2.png,1318709,6,5,1
606,1,1_back,139,mst_292_B_l2.png,1321085,3,4,1
606,1,1_back,140,mst_132_A_l1.png,1323258,5,5,1
606,1,1_back,141,mst_207_B_l2.png,1325516,2,2,0
606,1,1_back,142,mst_132_B_l1.png,1328034,6,5,1
606,1,1_back,143,mst_581_A_foil.png,1330151,4,5,2
606,1,1_back,144,mst_581_A_foil.png,1332347,5,5,0
606,1,1_back,145,mst_016_A_l1.png,1334798,2,2,0
606,1,1_back,146,mst_016_B_l1.png,1336827,1,1,1
606,1,1_back,147,mst_568_A_foil.png,1339131,3,3,0
606,1,1_back,148,mst_568_A_foil.png,1341494,2,2,0
606,1,1_back,149,mst_293_A_l2.png,1343799,4,4,1
606,1,1_back,150,mst_293_B_l2.png,1345852,5,5,0
606,1,1_back,151,mst_031_A_l1.png,1348320,5,5,1
606,1,1_back,152,mst_031_B_l1.png,1350427,3,3,0
606,1,1_back,153,mst_169_B_l1.png,1352876,4,4,1
606,1,1_back,154,mst_133_B_l1.png,1355123,2,2,1
606,1,1_back,155,mst_032_B_l1.png,1357346,3,3,0
606,1,1_back,156,mst_145_A_foil.png,1359788,3,3,0
606,1,1_back,157,mst_145_A_foil.png,1362268,4,4,1
606,1,1_back,158,mst_074_A_l1.png,1364589,3,3,0
606,1,1_back,159,mst_107_A_foil.png,1366767,4,4,1
