subj_id,block,task,trial_id,stim_id,eye,onset,offset,dur
604,1,1_back,1,NA,L,8529911,8530046,136
604,1,1_back,1,mst_224_A_l2.png,L,8531723,8531921,199
604,1,1_back,2,mst_224_A_l2.png,L,8532255,8532614,360
604,1,1_back,2,mst_013_A_foil.png,L,8533804,8534111,308
604,1,1_back,4,mst_013_A_foil.png,L,8536801,8536949,149
604,1,1_back,5,mst_065_A_l1.png,L,8538801,8539041,241
604,1,1_back,6,mst_491_A_foil.png,L,8541294,8541592,299
604,1,1_back,7,mst_491_A_foil.png,L,8543675,8543881,207
604,1,1_back,7,mst_258_A_l2.png,L,8544492,8544503,12
604,1,1_back,8,mst_258_A_l2.png,L,8545922,8546173,252
604,1,1_back,9,mst_258_B_l2.png,L,8548143,8548429,287
604,1,1_back,10,mst_331_A_l2.png,L,8550632,8550894,263
604,1,1_back,11,mst_331_B_l2.png,L,8553060,8553300,241
604,1,1_back,12,mst_275_A_foil.png,L,8555334,8555585,252
604,1,1_back,13,mst_275_A_foil.png,L,8557848,8558165,318
604,1,1_back,14,mst_068_A_l1.png,L,8560203,8560424,222
604,1,1_back,15,mst_304_A_l2.png,L,8561826,8562127,302
604,1,1_back,16,mst_103_A_l1.png,L,8565730,8566046,317
604,1,1_back,17,mst_103_A_l1.png,L,8566760,8566916,157
604,1,1_back,18,mst_103_B_l1.png,L,8569410,8569629,220
604,1,1_back,20,mst_483_A_foil.png,L,8574172,8574389,218
604,1,1_back,21,mst_005_B_l1.png,L,8576256,8576573,318
604,1,1_back,22,mst_005_B_l1.png,L,8578256,8578477,222
604,1,1_back,23,mst_192_A_l2.png,L,8581191,8581410,220
604,1,1_back,24,mst_192_B_l2.png,L,8583355,8583635,281
604,1,1_back,26,mst_023_A_l1.png,L,8586558,8586783,226
604,1,1_back,27,mst_014_A_foil.png,L,8589077,8589280,204
604,1,1_back,28,mst_014_A_foil.png,L,8591433,8591640,208
604,1,1_back,30,mst_303_A_l2.png,L,8595354,8595573,220
604,1,1_back,31,mst_222_A_foil.png,L,8599318,8599561,244
604,1,1_back,33,mst_222_A_foil.png,L,8602601,8602867,267
604,1,1_back,35,mst_191_A_l2.png,L,8607025,8607291,267
604,1,1_back,36,mst_258_A_foil.png,L,8611047,8611194,148
604,1,1_back,38,mst_258_A_foil.png,L,8614044,8614246,203
604,1,1_back,39,mst_097_A_l1.png,L,8616324,8616597,274
604,1,1_back,39,mst_112_A_l1.png,L,8617472,8617631,160
604,1,1_back,40,mst_112_A_l1.png,L,8618618,8618813,196
604,1,1_back,41,mst_112_B_l1.png,L,8620742,8620904,163
604,1,1_back,42,mst_107_B_l1.png,L,8624053,8624231,179
604,1,1_back,44,mst_245_B_l2.png,L,8627794,8628018,225
604,1,1_back,45,mst_241_A_l2.png,L,8629944,8630157,214
604,1,1_back,46,mst_241_B_l2.png,L,8632075,8632243,169
604,1,1_back,47,mst_676_A_foil.png,L,8635666,8635856,191
604,1,1_back,49,mst_210_A_l2.png,L,8640269,8640407,139
604,1,1_back,50,mst_210_A_l2.png,L,8641452,8641620,169
604,1,1_back,51,mst_047_A_l1.png,L,8643725,8644011,287
604,1,1_back,53,mst_166_A_l1.png,L,8648283,8648490,208
604,1,1_back,54,mst_095_B_l1.png,L,8652026,8652250,225
604,1,1_back,56,mst_295_A_l2.png,L,8655242,8655482,241
604,1,1_back,57,mst_295_B_l2.png,L,8657540,8657798,259
604,1,1_back,59,mst_302_A_l2.png,L,8662074,8662256,183
604,1,1_back,60,mst_302_B_l2.png,L,8664377,8664595,219
604,1,1_back,63,mst_303_B_l2.png,L,8673385,8673442,58
604,1,1_back,65,mst_014_B_l1.png,L,8677027,8677198,172
604,1,1_back,68,mst_155_B_l1.png,L,8682043,8682286,244
604,1,1_back,70,mst_207_A_l2.png,L,8686138,8686373,236
604,1,1_back,71,mst_141_B_l1.png,L,8688878,8689077,200
604,1,1_back,72,mst_207_B_l2.png,L,8690964,8691155,192
604,1,1_back,72,mst_503_A_foil.png,L,8691769,8691956,188
604,1,1_back,76,mst_570_A_foil.png,L,8700046,8700291,246
604,1,1_back,77,mst_203_A_l2.png,L,8703925,8704020,96
604,1,1_back,78,mst_203_B_l2.png,L,8705941,8706110,170
604,1,1_back,80,mst_380_A_foil.png,L,8710883,8711032,150
