subj_id,block,task,trial_id,stim_id,eye,onset,offset,dur
610,1,1_back,1,NA,L,30026190,30026292,103
610,1,1_back,2,mst_196_A_l2.png,L,30028463,30028583,121
610,1,1_back,4,mst_029_A_foil.png,L,30033317,30033370,54
610,1,1_back,5,mst_029_A_foil.png,L,30036031,30036122,92
610,1,1_back,6,mst_259_A_l2.png,L,30038326,30038440,115
610,1,1_back,12,mst_239_B_l2.png,L,30052169,30052283,115
610,1,1_back,13,mst_042_A_l1.png,L,30054020,30054126,107
610,1,1_back,13,mst_042_A_l1.png,L,30054390,30054558,169
610,1,1_back,14,mst_322_A_l2.png,L,30056195,30056307,113
610,1,1_back,14,mst_322_A_l2.png,L,30056531,30056659,129
610,1,1_back,15,mst_176_A_l1.png,L,30059419,30059547,129
610,1,1_back,17,mst_107_A_l1.png,L,30063424,30063557,134
610,1,1_back,20,mst_269_A_foil.png,L,30070710,30070828,119
610,1,1_back,23,mst_644_A_foil.png,L,30075402,30075521,120
610,1,1_back,25,mst_702_A_foil.png,L,30081286,30081296,11
610,1,1_back,25,mst_702_A_foil.png,L,30081521,30081597,77
610,1,1_back,28,mst_246_A_foil.png,L,30088134,30088252,119
610,1,1_back,29,mst_322_B_l2.png,L,30090049,30090167,119
610,1,1_back,30,mst_520_A_foil.png,L,30093087,30093189,103
610,1,1_back,32,mst_288_A_l2.png,L,30097365,30097484,120
610,1,1_back,33,mst_288_B_l2.png,L,30099418,30099551,134
610,1,1_back,35,mst_196_B_l2.png,L,30103801,30103906,106
610,1,1_back,36,mst_120_A_l1.png,L,30105900,30106021,122
610,1,1_back,41,mst_747_A_foil.png,L,30117991,30118111,121
610,1,1_back,45,mst_743_A_foil.png,L,30126672,30126788,117
610,1,1_back,46,mst_743_A_foil.png,L,30128516,30128734,219
610,1,1_back,47,mst_116_A_foil.png,L,30130708,30130823,116
610,1,1_back,50,mst_593_A_foil.png,L,30137900,30138044,145
610,1,1_back,55,mst_515_A_foil.png,L,30148876,30148999,124
610,1,1_back,58,mst_470_A_foil.png,L,30155347,30155457,111
610,1,1_back,59,mst_350_A_l2.png,L,30157822,30157918,97
610,1,1_back,60,mst_143_A_l1.png,L,30160196,30160333,138
610,1,1_back,61,mst_163_A_l1.png,L,30162502,30162630,129
610,1,1_back,63,mst_557_A_foil.png,L,30167108,30167223,116
610,1,1_back,64,mst_557_A_foil.png,L,30169373,30169510,138
610,1,1_back,66,mst_354_B_l2.png,L,30174267,30174353,87
610,1,1_back,67,mst_336_A_l2.png,L,30177010,30177117,108
610,1,1_back,68,mst_336_B_l2.png,L,30179079,30179167,89
610,1,1_back,72,mst_113_A_l1.png,L,30188230,30188351,122
610,1,1_back,72,mst_113_A_l1.png,L,30188698,30188805,108
610,1,1_back,74,mst_248_A_foil.png,L,30191442,30191577,136
610,1,1_back,76,mst_324_A_l2.png,L,30197047,30197167,121
610,1,1_back,77,mst_180_A_l1.png,L,30199130,30199268,139
610,1,1_back,79,mst_246_A_l2.png,L,30203152,30203284,133
610,1,1_back,80,mst_246_B_l2.png,L,30205959,30206061,103
610,1,1_back,81,mst_300_A_l2.png,L,30207539,30207652,114
610,1,1_back,82,mst_300_B_l2.png,L,30209897,30210031,135
610,1,1_back,84,mst_272_B_l2.png,L,30214485,30214620,136
610,1,1_back,85,mst_256_A_l2.png,L,30216572,30216725,154
610,1,1_back,85,mst_256_A_l2.png,L,30217373,30217467,95
610,1,1_back,86,mst_256_B_l2.png,L,30219067,30219182,116
610,1,1_back,88,mst_435_A_foil.png,L,30222020,30222144,125
610,1,1_back,88,mst_435_A_foil.png,L,30223154,30223293,140
610,1,1_back,94,mst_175_A_l1.png,L,30236460,30236622,163
610,1,1_back,95,mst_258_A_l2.png,L,30239113,30239231,119
610,1,1_back,96,mst_210_A_foil.png,L,30241354,30241517,164
610,1,1_back,97,mst_210_A_foil.png,L,30243430,30243537,108
610,1,1_back,99,mst_020_B_l1.png,L,30248181,30248340,160
610,1,1_back,100,mst_035_A_l1.png,L,30250200,30250328,129
610,1,1_back,102,mst_079_A_l1.png,L,30254230,30254312,83
610,1,1_back,103,mst_040_B_l1.png,L,30257998,30258145,148
610,1,1_back,104,mst_035_B_l1.png,L,30260397,30260537,141
