subj_id,block,task,trial_id,stim_id,eye,onset,offset,dur,x,y,pupil
601,1,1_back,1,NA,L,1567189,1568212,1024,918.3,587.7,5830
601,1,1_back,1,mst_011_A_l1.png,L,1568436,1569719,1284,902.1,585.1,5063
601,1,1_back,2,mst_011_A_l1.png,L,1569749,1570212,464,967.1,579.9,5146
601,1,1_back,2,mst_011_B_l1.png,L,1570416,1571170,755,937.5,532.6,5488
601,1,1_back,3,mst_011_B_l1.png,L,1571202,1572158,957,1032,586.7,5492
601,1,1_back,3,mst_011_B_l1.png,L,1572192,1572322,131,948.4,550.2,6182
601,1,1_back,3,mst_080_A_l1.png,L,1572573,1573891,1319,937.6,548.1,5861
601,1,1_back,4,mst_080_A_l1.png,L,1574275,1574922,648,965.1,520.6,5601
601,1,1_back,4,mst_247_A_l2.png,L,1574941,1575420,480,961,539.5,4729
601,1,1_back,4,mst_247_A_l2.png,L,1575443,1575814,372,950.1,469.4,4642
601,1,1_back,5,mst_247_A_l2.png,L,1576079,1577110,1032,934,538.9,5071
601,1,1_back,5,mst_247_B_l2.png,L,1577132,1578210,1079,963.4,542,5478
601,1,1_back,5,mst_247_B_l2.png,L,1578243,1578623,381,968.7,444.4,5538
601,1,1_back,6,mst_215_A_foil.png,L,1578822,1580004,1183,974,539.4,5740
601,1,1_back,6,mst_215_A_foil.png,L,1580035,1580387,353,926,587.5,5350
601,1,1_back,6,mst_215_A_foil.png,L,1580611,1580928,318,978.3,475.2,5358
601,1,1_back,7,mst_215_A_foil.png,L,1580962,1581568,607,934.5,579.3,5316
601,1,1_back,7,mst_215_A_foil.png,L,1581585,1582172,588,946.8,531.8,5495
601,1,1_back,7,mst_215_A_foil.png,L,1582196,1582742,547,957.4,598.1,5469
601,1,1_back,8,mst_215_A_foil.png,L,1582979,1583893,915,985.6,525.2,6039
601,1,1_back,8,mst_448_A_foil.png,L,1583935,1584291,357,954.7,476.4,5960
601,1,1_back,8,mst_448_A_foil.png,L,1584335,1584553,219,973.4,521.4,5666
601,1,1_back,8,mst_448_A_foil.png,L,1584584,1584947,364,904.9,596.7,5316
601,1,1_back,9,mst_448_A_foil.png,L,1585505,1585859,355,1023.4,557,5483
601,1,1_back,9,mst_448_A_foil.png,L,1585879,1586216,338,1006.6,524.6,4925
601,1,1_back,9,mst_448_A_foil.png,L,1586248,1586872,625,976.7,527,5241
601,1,1_back,9,mst_448_A_foil.png,L,1586902,1587306,405,1024.2,552.2,5259
601,1,1_back,9,mst_448_A_foil.png,L,1587344,1587526,183,861.3,585.7,5403
601,1,1_back,10,mst_448_A_foil.png,L,1587796,1588204,409,919.5,574.2,5566
601,1,1_back,10,mst_393_A_foil.png,L,1588221,1588720,500,956.7,567.1,5448
601,1,1_back,10,mst_393_A_foil.png,L,1588746,1589311,566,880.1,575.1,5194
601,1,1_back,11,mst_393_A_foil.png,L,1589344,1590300,957,993.7,570.1,4834
601,1,1_back,11,mst_393_A_foil.png,L,1590333,1591060,728,983.4,556.5,5399
601,1,1_back,11,mst_393_A_foil.png,L,1591086,1591379,294,897.7,585.8,5435
601,1,1_back,11,mst_393_A_foil.png,L,1591621,1592235,615,950,553.7,5128
601,1,1_back,12,mst_393_A_foil.png,L,1592258,1592610,353,1019.5,540.9,5141
601,1,1_back,12,mst_393_A_foil.png,L,1592824,1593041,218,945.5,548.6,5411
601,1,1_back,12,mst_201_A_l2.png,L,1593065,1593733,669,969,543.9,5434
601,1,1_back,12,mst_201_A_l2.png,L,1593765,1593970,206,938.4,482.2,4770
601,1,1_back,12,mst_201_A_l2.png,L,1594193,1594499,307,956.9,461.9,4821
601,1,1_back,13,mst_201_A_l2.png,L,1594523,1594975,453,934.5,467.6,4605
601,1,1_back,13,mst_201_B_l2.png,L,1595007,1595906,900,949.5,527.5,5225
601,1,1_back,13,mst_201_B_l2.png,L,1595940,1596384,445,977.2,570.4,4801
601,1,1_back,13,mst_201_B_l2.png,L,1596635,1596899,265,956.7,467.1,5024
601,1,1_back,14,mst_201_B_l2.png,L,1596938,1597279,342,977.1,618.6,5005
601,1,1_back,14,mst_201_B_l2.png,L,1597304,1597591,288,959.2,581.1,4926
601,1,1_back,14,mst_229_A_foil.png,L,1597624,1598034,411,961.8,499.8,5389
601,1,1_back,14,mst_229_A_foil.png,L,1598066,1598675,610,945.1,571.5,5384
601,1,1_back,15,mst_229_A_foil.png,L,1598948,1599370,423,941.7,523.6,5393
601,1,1_back,15,mst_229_A_foil.png,L,1599399,1600782,1384,960.4,577.7,5298
601,1,1_back,15,mst_229_A_foil.png,L,1600810,1601029,220,944.7,477.1,5554
601,1,1_back,15,mst_229_A_foil.png,L,1601052,1601385,334,937.3,433.8,5523
