subj_id,block,task,trial_id,stim_id,eye,onset,offset,dur
617,1,1_back,2,mst_348_A_l2.png,L,14589577,14589755,179
617,1,1_back,3,mst_258_A_l2.png,L,14591909,14592087,179
617,1,1_back,4,mst_658_A_foil.png,L,14594379,14594546,168
617,1,1_back,5,mst_113_A_l1.png,L,14597966,14598098,133
617,1,1_back,5,mst_113_A_l1.png,L,14598415,14598625,211
617,1,1_back,7,mst_113_B_l1.png,L,14601479,14601659,181
617,1,1_back,8,mst_182_A_l2.png,L,14603279,14603484,206
617,1,1_back,9,mst_130_A_l1.png,L,14607237,14607355,119
617,1,1_back,12,mst_338_B_l2.png,L,14612863,14612995,133
617,1,1_back,14,mst_383_A_foil.png,L,14617595,14617722,128
617,1,1_back,16,mst_054_B_l1.png,L,14623040,14623156,117
617,1,1_back,17,mst_054_B_l1.png,L,14624351,14624519,169
617,1,1_back,19,mst_327_A_l2.png,L,14628713,14628855,143
617,1,1_back,20,mst_310_A_l2.png,L,14632629,14632775,147
617,1,1_back,22,mst_310_B_l2.png,L,14635765,14635921,157
617,1,1_back,23,mst_239_B_l2.png,L,14639496,14639640,145
617,1,1_back,25,mst_711_A_foil.png,L,14644091,14644233,143
617,1,1_back,27,mst_122_A_foil.png,L,14648845,14649003,159
617,1,1_back,30,mst_030_B_l1.png,L,14654488,14654613,126
617,1,1_back,32,mst_069_A_foil.png,L,14659566,14659726,161
617,1,1_back,34,mst_069_A_foil.png,L,14662545,14662685,141
617,1,1_back,35,mst_218_A_l2.png,L,14665273,14665411,139
617,1,1_back,35,mst_039_A_l1.png,L,14666643,14666815,173
617,1,1_back,36,mst_035_B_l1.png,L,14668753,14668895,143
617,1,1_back,39,mst_111_A_l1.png,L,14674194,14674341,148
617,1,1_back,41,mst_564_A_foil.png,L,14680007,14680162,156
617,1,1_back,42,mst_564_A_foil.png,L,14680931,14681077,147
617,1,1_back,44,mst_340_A_l2.png,L,14685457,14685623,167
617,1,1_back,45,mst_178_A_l1.png,L,14688776,14688933,158
617,1,1_back,48,mst_344_A_l2.png,L,14695464,14695632,169
617,1,1_back,51,mst_155_A_foil.png,L,14701213,14701363,151
617,1,1_back,53,mst_064_A_l1.png,L,14706283,14706478,196
617,1,1_back,55,mst_354_A_l2.png,L,14710579,14710770,192
617,1,1_back,57,mst_355_A_l2.png,L,14715149,14715326,178
617,1,1_back,59,mst_191_A_l2.png,L,14718919,14719074,156
617,1,1_back,60,mst_291_A_foil.png,L,14722202,14722332,131
617,1,1_back,62,mst_291_A_foil.png,L,14725947,14726099,153
617,1,1_back,64,mst_194_B_l2.png,L,14731773,14731947,175
617,1,1_back,68,mst_263_B_l2.png,L,14739982,14740117,136
617,1,1_back,68,mst_263_B_l2.png,L,14740847,14740989,143
617,1,1_back,71,mst_150_B_l1.png,L,14745665,14745833,169
617,1,1_back,74,mst_019_A_l1.png,L,14751950,14752124,175
617,1,1_back,75,mst_440_A_foil.png,L,14755941,14756088,148
617,1,1_back,76,mst_218_B_l2.png,L,14757862,14757985,124
