subj_id,block,task,trial_id,stim_id,onset_time,n_fix,n_sac,n_blink
617,1,1_back,1,mst_348_A_l2.png,14587711,6,7,0
617,1,1_back,2,mst_258_A_l2.png,14590094,5,5,1
617,1,1_back,3,mst_658_A_foil.png,14592623,6,6,1
617,1,1_back,4,mst_658_A_foil.png,14595108,5,5,1
617,1,1_back,5,mst_113_A_l1.png,14597368,5,5,2
617,1,1_back,6,mst_113_B_l1.png,14599696,5,5,0
617,1,1_back,7,mst_182_A_l2.png,14601882,5,4,1
617,1,1_back,8,mst_182_B_l2.png,14604176,5,6,1
617,1,1_back,9,mst_130_A_l1.png,14606660,7,7,1
617,1,1_back,10,mst_338_A_l2.png,14608672,4,4,0
617,1,1_back,11,mst_338_B_l2.png,14611124,5,5,0
617,1,1_back,12,mst_290_A_l2.png,14613541,6,5,1
617,1,1_back,13,mst_383_A_foil.png,14615800,5,6,0
617,1,1_back,14,mst_383_A_foil.png,14617890,4,4,1
617,1,1_back,15,mst_054_A_l1.png,14620042,6,6,0
617,1,1_back,16,mst_054_B_l1.png,14622509,7,7,1
617,1,1_back,17,mst_053_A_l1.png,14624782,5,5,1
617,1,1_back,18,mst_327_A_l2.png,14626917,4,4,0
617,1,1_back,19,mst_030_A_l1.png,14629215,6,6,1
617,1,1_back,20,mst_310_A_l2.png,14631696,6,6,1
617,1,1_back,21,mst_310_B_l2.png,14633959,2,2,0
617,1,1_back,22,mst_239_A_l2.png,14636342,6,6,1
617,1,1_back,23,mst_239_B_l2.png,14638606,5,5,1
617,1,1_back,24,mst_035_A_l1.png,14640748,5,5,0
617,1,1_back,25,mst_711_A_foil.png,14643094,5,5,1
617,1,1_back,26,mst_711_A_foil.png,14645178,5,5,0
617,1,1_back,27,mst_122_A_foil.png,14647558,6,5,1
617,1,1_back,28,mst_122_A_foil.png,14649691,5,6,0
617,1,1_back,29,mst_348_B_l2.png,14651753,6,6,0
617,1,1_back,30,mst_030_B_l1.png,14653878,5,5,1
617,1,1_back,31,mst_347_A_l2.png,14656231,5,5,0
617,1,1_back,32,mst_069_A_foil.png,14658632,6,6,1
617,1,1_back,33,mst_069_A_foil.png,14660999,4,4,0
617,1,1_back,34,mst_218_A_l2.png,14663480,8,8,1
617,1,1_back,35,mst_039_A_l1.png,14665549,3,3,2
617,1,1_back,36,mst_035_B_l1.png,14667956,5,5,1
617,1,1_back,37,mst_114_A_l1.png,14670014,5,5,0
617,1,1_back,38,mst_111_A_l1.png,14672436,4,4,0
617,1,1_back,39,mst_744_A_foil.png,14674633,5,5,1
617,1,1_back,40,mst_744_A_foil.png,14677001,3,3,0
617,1,1_back,41,mst_564_A_foil.png,14679138,6,6,1
617,1,1_back,42,mst_564_A_foil.png,14681329,3,3,1
617,1,1_back,43,mst_340_A_l2.png,14683846,4,4,0
617,1,1_back,44,mst_340_B_l2.png,14685871,6,5,1
617,1,1_back,45,mst_178_A_l1.png,14688094,5,6,1
617,1,1_back,46,mst_648_A_foil.png,14690404,5,5,0
617,1,1_back,47,mst_648_A_foil.png,14692831,5,5,0
617,1,1_back,48,mst_344_A_l2.png,14694912,7,7,1
617,1,1_back,49,mst_155_A_foil.png,14697255,5,5,0
617,1,1_back,50,mst_155_A_foil.png,14699456,8,8,0
617,1,1_back,51,mst_144_A_foil.png,14701868,4,4,1
617,1,1_back,52,mst_144_A_foil.png,14703935,3,3,0
617,1,1_back,53,mst_064_A_l1.png,14706405,6,6,1
617,1,1_back,54,mst_354_A_l2.png,14708810,5,5,0
617,1,1_back,55,mst_354_B_l2.png,14711248,6,6,1
