subj_id,block,task,trial_id,stim_id,eye,onset,offset,dur
608,1,1_back,1,mst_593_A_foil.png,L,16488266,16488337,72
608,1,1_back,1,mst_593_A_foil.png,L,16489021,16489194,174
608,1,1_back,2,mst_593_A_foil.png,L,16489671,16489910,240
608,1,1_back,3,mst_593_A_foil.png,L,16492290,16492442,153
608,1,1_back,4,mst_323_A_l2.png,L,16494370,16494565,196
608,1,1_back,5,mst_323_B_l2.png,L,16496521,16496760,240
608,1,1_back,5,mst_581_A_foil.png,L,16497460,16497786,327
608,1,1_back,6,mst_581_A_foil.png,L,16500371,16500574,204
608,1,1_back,7,mst_198_A_l2.png,L,16502170,16502430,261
608,1,1_back,7,mst_198_A_l2.png,L,16502554,16502838,285
608,1,1_back,8,mst_198_A_l2.png,L,16503507,16503854,348
608,1,1_back,8,mst_064_A_l1.png,L,16505192,16505381,190
608,1,1_back,9,mst_064_A_l1.png,L,16505635,16505803,169
608,1,1_back,9,mst_064_A_l1.png,L,16505945,16506077,133
608,1,1_back,9,mst_064_B_l1.png,L,16506892,16507058,167
608,1,1_back,10,mst_165_A_l1.png,L,16509009,16509456,448
608,1,1_back,11,mst_165_A_l1.png,L,16510375,16510635,261
608,1,1_back,11,mst_114_A_l1.png,L,16511495,16511752,258
608,1,1_back,13,mst_259_A_foil.png,L,16515482,16515634,153
608,1,1_back,13,mst_259_A_foil.png,L,16515926,16516152,227
608,1,1_back,14,mst_259_A_foil.png,L,16518394,16518630,237
608,1,1_back,15,mst_259_A_foil.png,L,16519085,16519239,155
608,1,1_back,15,mst_241_A_l2.png,L,16520011,16520296,286
608,1,1_back,16,mst_290_A_foil.png,L,16522373,16522946,574
608,1,1_back,17,mst_290_A_foil.png,L,16524743,16524962,220
608,1,1_back,17,mst_290_A_foil.png,L,16525528,16525787,260
608,1,1_back,18,mst_290_A_foil.png,L,16526064,16526365,302
608,1,1_back,18,mst_006_A_l1.png,L,16527073,16527349,277
608,1,1_back,19,mst_006_B_l1.png,L,16529862,16530200,339
608,1,1_back,20,mst_006_B_l1.png,L,16530377,16530677,301
608,1,1_back,20,mst_042_A_l1.png,L,16531372,16531561,190
608,1,1_back,20,mst_042_A_l1.png,L,16531680,16531893,214
608,1,1_back,21,mst_320_A_l2.png,L,16533933,16534510,578
608,1,1_back,23,mst_318_A_l2.png,L,16537245,16537533,289
608,1,1_back,23,mst_757_A_foil.png,L,16538434,16539136,703
608,1,1_back,24,mst_757_A_foil.png,L,16539352,16539595,244
608,1,1_back,24,mst_757_A_foil.png,L,16539645,16539654,10
608,1,1_back,24,mst_757_A_foil.png,L,16539815,16540039,225
608,1,1_back,24,mst_757_A_foil.png,L,16541321,16541637,317
608,1,1_back,25,mst_757_A_foil.png,L,16542116,16542336,221
608,1,1_back,25,mst_265_A_l2.png,L,16543240,16543501,262
608,1,1_back,26,mst_025_A_l1.png,L,16545249,16545415,167
608,1,1_back,27,mst_025_A_l1.png,L,16546446,16546775,330
