subj_id,block,task,trial_id,stim_id,eye,onset,offset,dur
612,1,1_back,3,mst_407_A_foil.png,L,7164930,7164969,40
612,1,1_back,6,mst_090_A_foil.png,L,7172452,7172506,55
612,1,1_back,9,mst_091_A_l1.png,L,7180308,7180432,125
612,1,1_back,12,mst_754_A_foil.png,L,7187819,7187910,92
612,1,1_back,15,mst_228_A_l2.png,L,7192898,7192998,101
612,1,1_back,16,mst_050_A_l1.png,L,7196806,7196900,95
612,1,1_back,17,mst_199_A_l2.png,L,7199353,7199448,96
612,1,1_back,19,mst_293_A_l2.png,L,7203878,7203990,113
612,1,1_back,20,mst_106_A_l1.png,L,7205814,7205939,126
612,1,1_back,21,mst_222_B_l2.png,L,7207536,7207628,93
612,1,1_back,24,mst_152_B_l1.png,L,7213349,7213432,84
612,1,1_back,24,mst_051_A_l1.png,L,7214591,7214697,107
612,1,1_back,25,mst_178_A_l1.png,L,7216289,7216408,120
612,1,1_back,26,mst_001_A_l1.png,L,7218377,7218502,126
612,1,1_back,27,mst_352_A_foil.png,L,7220779,7220901,123
612,1,1_back,29,mst_352_A_foil.png,L,7223682,7224011,330
612,1,1_back,29,mst_260_A_l2.png,L,7225030,7225085,56
612,1,1_back,31,mst_136_A_l1.png,L,7230170,7230262,93
612,1,1_back,33,mst_136_B_l1.png,L,7233123,7233220,98
612,1,1_back,34,mst_496_A_foil.png,L,7234685,7234812,128
612,1,1_back,35,mst_496_A_foil.png,L,7237525,7237589,65
612,1,1_back,35,mst_339_A_l2.png,L,7238592,7238739,148
612,1,1_back,37,mst_339_B_l2.png,L,7242266,7242336,71
612,1,1_back,37,mst_048_A_l1.png,L,7243248,7243364,117
612,1,1_back,38,mst_330_A_l2.png,L,7245220,7245364,145
612,1,1_back,40,mst_237_A_l2.png,L,7249514,7249607,94
612,1,1_back,41,mst_094_A_l1.png,L,7251801,7251883,83
612,1,1_back,42,mst_094_B_l1.png,L,7254565,7254703,139
612,1,1_back,44,mst_305_A_l2.png,L,7258311,7258539,229
612,1,1_back,45,mst_206_A_foil.png,L,7261036,7261130,95
612,1,1_back,47,mst_294_B_l2.png,L,7264930,7265085,156
612,1,1_back,48,mst_147_A_l1.png,L,7267321,7267441,121
612,1,1_back,49,mst_071_A_l1.png,L,7269503,7269670,168
612,1,1_back,50,mst_110_A_foil.png,L,7271411,7271592,182
612,1,1_back,52,mst_110_A_foil.png,L,7274522,7274684,163
612,1,1_back,52,mst_381_A_foil.png,L,7276019,7276175,157
612,1,1_back,53,mst_381_A_foil.png,L,7277815,7277963,149
612,1,1_back,54,mst_289_A_l2.png,L,7280290,7280441,152
612,1,1_back,55,mst_293_B_l2.png,L,7282536,7282631,96
612,1,1_back,56,mst_024_A_l1.png,L,7285141,7285294,154
612,1,1_back,58,mst_024_B_l1.png,L,7288737,7288874,138
612,1,1_back,58,mst_060_A_l1.png,L,7289499,7289640,142
612,1,1_back,59,mst_285_A_l2.png,L,7292198,7292289,92
612,1,1_back,60,mst_285_B_l2.png,L,7294473,7294579,107
612,1,1_back,61,mst_357_A_l2.png,L,7296409,7296552,144
612,1,1_back,62,mst_763_A_foil.png,L,7298750,7298895,146
612,1,1_back,64,mst_763_A_foil.png,L,7302142,7302193,52
612,1,1_back,65,mst_184_A_foil.png,L,7304333,7304455,123
612,1,1_back,66,mst_184_A_foil.png,L,7306967,7307072,106
612,1,1_back,66,mst_216_A_l2.png,L,7308370,7308464,95
612,1,1_back,68,mst_216_B_l2.png,L,7311308,7311403,96
612,1,1_back,68,mst_259_A_l2.png,L,7312863,7313014,152
612,1,1_back,69,mst_599_A_foil.png,L,7315402,7315537,136
612,1,1_back,70,mst_599_A_foil.png,L,7317057,7317220,164
612,1,1_back,71,mst_137_A_l1.png,L,7319183,7319309,127
612,1,1_back,72,mst_095_A_foil.png,L,7321772,7321908,137
612,1,1_back,74,mst_042_B_l1.png,L,7326672,7326825,154
612,1,1_back,76,mst_202_B_l2.png,L,7330787,7330947,161
612,1,1_back,78,mst_106_B_l1.png,L,7333790,7333896,107
612,1,1_back,78,mst_066_A_l1.png,L,7335695,7335861,167
612,1,1_back,79,mst_066_B_l1.png,L,7337456,7337611,156
612,1,1_back,80,mst_100_A_l1.png,L,7340209,7340359,151
612,1,1_back,81,mst_352_A_l2.png,L,7342198,7342361,164
612,1,1_back,82,mst_352_B_l2.png,L,7345026,7345079,54
612,1,1_back,83,mst_051_B_l1.png,L,7346578,7346642,65
612,1,1_back,85,mst_025_B_l1.png,L,7351265,7351395,131
612,1,1_back,86,mst_025_B_l1.png,L,7352336,7352491,156
612,1,1_back,86,mst_190_A_l2.png,L,7353435,7353572,138
612,1,1_back,87,mst_357_B_l2.png,L,7355867,7355921,55
612,1,1_back,88,mst_048_A_foil.png,L,7358071,7358151,81
612,1,1_back,89,mst_048_A_foil.png,L,7360178,7360301,124
612,1,1_back,89,mst_048_A_foil.png,L,7360823,7360941,119
612,1,1_back,90,mst_697_A_foil.png,L,7363402,7363517,116
612,1,1_back,91,mst_697_A_foil.png,L,7364849,7364944,96
612,1,1_back,95,mst_267_A_l2.png,L,7372737,7372878,142
612,1,1_back,97,mst_050_B_l1.png,L,7378284,7378448,165
612,1,1_back,99,mst_060_B_l1.png,L,7381476,7381612,137
612,1,1_back,101,mst_071_B_l1.png,L,7386871,7386987,117
612,1,1_back,103,mst_141_A_l1.png,L,7390998,7391120,123
612,1,1_back,106,mst_259_B_l2.png,L,7398280,7398441,162
612,1,1_back,109,mst_391_A_foil.png,L,7403113,7403183,71
612,1,1_back,110,mst_391_A_foil.png,L,7406009,7406125,117
612,1,1_back,112,mst_137_B_l1.png,L,7411515,7411628,114
612,1,1_back,113,mst_364_A_foil.png,L,7414339,7414502,164
612,1,1_back,114,mst_364_A_foil.png,L,7416099,7416212,114
612,1,1_back,115,mst_178_B_l1.png,L,7418818,7418951,134
612,1,1_back,116,mst_267_B_l2.png,L,7421276,7421422,147
612,1,1_back,119,mst_334_B_l2.png,L,7427181,7427342,162
612,1,1_back,121,mst_382_A_foil.png,L,7432129,7432232,104
612,1,1_back,122,mst_382_A_foil.png,L,7433263,7433417,155
612,1,1_back,122,mst_100_B_l1.png,L,7434391,7434509,119
612,1,1_back,123,mst_289_B_l2.png,L,7436334,7436462,129
612,1,1_back,125,mst_015_A_foil.png,L,7440026,7440138,113
612,1,1_back,125,mst_015_A_foil.png,L,7441136,7441250,115
612,1,1_back,126,mst_201_B_l2.png,L,7443550,7443702,153
612,1,1_back,128,mst_225_B_l2.png,L,7448015,7448183,169
612,1,1_back,130,mst_705_A_foil.png,L,7452746,7452838,93
612,1,1_back,133,mst_666_A_foil.png,L,7458284,7458342,59
612,1,1_back,133,mst_105_B_l1.png,L,7459496,7459560,65
612,1,1_back,134,mst_228_B_l2.png,L,7462045,7462155,111
612,1,1_back,135,mst_200_A_l2.png,L,7464725,7464817,93
612,1,1_back,136,mst_200_A_l2.png,L,7465411,7465516,106
612,1,1_back,137,mst_200_B_l2.png,L,7467408,7467538,131
612,1,1_back,138,mst_163_A_foil.png,L,7471449,7471565,117
612,1,1_back,139,mst_332_A_l2.png,L,7473546,7473674,129
612,1,1_back,142,mst_205_B_l2.png,L,7478936,7479039,104
612,1,1_back,142,mst_120_A_l1.png,L,7480144,7480259,116
612,1,1_back,143,mst_120_B_l1.png,L,7483122,7483211,90
612,1,1_back,145,mst_137_A_foil.png,L,7486856,7486941,86
612,1,1_back,146,mst_593_A_foil.png,L,7488905,7489035,131
612,1,1_back,148,mst_593_A_foil.png,L,7492479,7492569,91
612,1,1_back,149,mst_312_B_l2.png,L,7496671,7496730,60
612,1,1_back,151,mst_248_A_l2.png,L,7499222,7499296,75
612,1,1_back,151,mst_248_B_l2.png,L,7500810,7500917,108
612,1,1_back,153,mst_048_B_l1.png,L,7503371,7503461,91
612,1,1_back,153,mst_190_B_l2.png,L,7504997,7505142,146
612,1,1_back,155,mst_252_A_l2.png,L,7507470,7507604,135
612,1,1_back,155,mst_252_B_l2.png,L,7509415,7509527,113
612,1,1_back,156,mst_305_B_l2.png,L,7511277,7511383,107
612,1,1_back,157,mst_001_B_l1.png,L,7513639,7513736,98
612,1,1_back,158,mst_237_B_l2.png,L,7515787,7515899,113
612,1,1_back,159,mst_087_A_l1.png,L,7518450,7518600,151
612,1,1_back,160,mst_087_B_l1.png,L,7520918,7520946,29
612,1,1_back,161,mst_038_A_foil.png,L,7523485,7523579,95
612,1,1_back,162,mst_038_A_foil.png,L,7525111,7525170,60
612,1,1_back,163,mst_336_A_l2.png,L,7527604,7527689,86
612,1,1_back,164,mst_336_B_l2.png,L,7530075,7530160,86
612,1,1_back,165,mst_336_B_l2.png,L,7531254,7531319,66
612,1,1_back,165,mst_057_A_l1.png,L,7532528,7532644,117
612,1,1_back,167,mst_057_B_l1.png,L,7536012,7536133,122
612,1,1_back,169,mst_427_A_foil.png,L,7540181,7540273,93
612,1,1_back,170,mst_130_B_l1.png,L,7543633,7543772,140
612,1,1_back,172,mst_069_B_l1.png,L,7548376,7548501,126
612,1,1_back,173,mst_277_A_foil.png,L,7550792,7550917,126
612,1,1_back,174,mst_277_A_foil.png,L,7552747,7552842,96
612,1,1_back,175,mst_466_A_foil.png,L,7554766,7554907,142
612,1,1_back,177,mst_466_A_foil.png,L,7558098,7558201,104
612,1,1_back,177,mst_262_A_l2.png,L,7559815,7559915,101
612,1,1_back,179,mst_262_B_l2.png,L,7562667,7562734,68
