subj_id,block,task,trial_id,stim_id,eye,onset,offset,dur,x,y,pupil
611,1,1_back,1,NA,L,1536107,1536212,106,1009.2,539.6,5821
611,1,1_back,1,mst_097_A_l1.png,L,1536230,1536587,358,998.6,556.4,5744
611,1,1_back,1,mst_097_A_l1.png,L,1536622,1537211,590,974.4,405.4,5234
611,1,1_back,1,mst_097_A_l1.png,L,1537418,1537628,211,980.2,405.5,5146
611,1,1_back,2,mst_097_A_l1.png,L,1537636,1538191,556,974.7,405.2,5044
611,1,1_back,2,mst_097_A_l1.png,L,1538225,1538407,183,975.2,533.5,5087
611,1,1_back,2,mst_097_B_l1.png,L,1538417,1538794,378,994.8,525.8,5309
611,1,1_back,2,mst_097_B_l1.png,L,1538824,1539543,720,996.5,408,5131
611,1,1_back,3,mst_097_B_l1.png,L,1539566,1540241,676,1007.4,460.9,5476
611,1,1_back,3,mst_312_A_foil.png,L,1540268,1541047,780,982.1,556.4,5980
611,1,1_back,3,mst_312_A_foil.png,L,1541072,1541304,233,958,485.6,5859
611,1,1_back,3,mst_312_A_foil.png,L,1541320,1541517,198,926.9,470.2,5561
611,1,1_back,3,mst_312_A_foil.png,L,1541763,1541950,188,975.5,451,5582
611,1,1_back,4,mst_312_A_foil.png,L,1541968,1542477,510,934.6,460.7,5522
611,1,1_back,4,mst_312_A_foil.png,L,1542507,1542744,238,982.1,536.6,5480
611,1,1_back,4,mst_312_A_foil.png,L,1542757,1543002,246,1014.8,507.3,5661
611,1,1_back,4,mst_312_A_foil.png,L,1543023,1543542,520,981.5,464.3,5660
611,1,1_back,4,mst_312_A_foil.png,L,1543557,1544003,447,938.3,486.1,5489
611,1,1_back,4,mst_312_A_foil.png,L,1544022,1544266,245,998.1,471.1,5833
611,1,1_back,5,mst_312_A_foil.png,L,1544283,1544612,330,941.4,447.5,5866
611,1,1_back,5,mst_312_A_foil.png,L,1544630,1544770,141,989.1,445.8,5788
611,1,1_back,5,mst_312_A_foil.png,L,1544797,1545028,232,952.7,540.5,5857
611,1,1_back,5,mst_102_A_l1.png,L,1545058,1545313,256,987.5,468.8,5824
611,1,1_back,5,mst_102_A_l1.png,L,1545335,1545552,218,994.7,521.1,5577
611,1,1_back,5,mst_102_A_l1.png,L,1545786,1546321,536,996.6,513.3,4851
611,1,1_back,6,mst_102_A_l1.png,L,1546342,1546852,511,914.9,496,4750
611,1,1_back,6,mst_102_A_l1.png,L,1546876,1547117,242,984.8,501.4,5020
611,1,1_back,6,mst_136_A_l1.png,L,1547133,1547575,443,1013.3,506.8,5286
611,1,1_back,6,mst_136_A_l1.png,L,1547583,1547794,212,1029.7,526.3,5168
611,1,1_back,6,mst_136_A_l1.png,L,1547816,1548088,273,1043.1,579.9,5081
611,1,1_back,6,mst_136_A_l1.png,L,1548118,1548305,188,863.7,553.5,5307
611,1,1_back,6,mst_136_A_l1.png,L,1548338,1548683,346,892.9,416.6,5417
611,1,1_back,7,mst_136_A_l1.png,L,1548709,1548986,278,1003.5,381,5301
611,1,1_back,7,mst_136_A_l1.png,L,1549018,1549232,215,1003.2,493.3,5380
611,1,1_back,7,mst_136_B_l1.png,L,1549250,1549610,361,967.7,505.5,5605
611,1,1_back,7,mst_136_B_l1.png,L,1549634,1549907,274,1048.2,538.9,5346
611,1,1_back,7,mst_136_B_l1.png,L,1549932,1550209,278,962.1,576.6,5181
611,1,1_back,7,mst_136_B_l1.png,L,1550241,1550462,222,1053.4,725.9,5254
611,1,1_back,7,mst_136_B_l1.png,L,1550498,1550720,223,979.5,523.4,5438
611,1,1_back,8,mst_136_B_l1.png,L,1550749,1551001,253,987,401.8,5434
611,1,1_back,8,mst_079_A_l1.png,L,1551031,1552032,1002,980.2,518.4,5677
611,1,1_back,8,mst_079_A_l1.png,L,1552059,1552301,243,978.7,468.4,5539
611,1,1_back,8,mst_079_A_l1.png,L,1552323,1552727,405,979.5,415,5149
611,1,1_back,9,mst_079_A_l1.png,L,1553026,1553529,504,985.8,439.9,5181
611,1,1_back,9,mst_079_A_l1.png,L,1553553,1553681,129,990,501.6,4980
611,1,1_back,9,mst_585_A_foil.png,L,1553700,1554145,446,994.5,540.3,5127
611,1,1_back,9,mst_585_A_foil.png,L,1554163,1554471,309,986.5,494.4,5374
611,1,1_back,9,mst_585_A_foil.png,L,1554491,1554884,394,916.2,510,5258
611,1,1_back,10,mst_585_A_foil.png,L,1555576,1555764,189,887,442.1,5494
611,1,1_back,10,mst_585_A_foil.png,L,1555793,1556487,695,982.7,516.1,5495
611,1,1_back,10,mst_585_A_foil.png,L,1556506,1556853,348,935.5,503.3,5298
611,1,1_back,10,mst_585_A_foil.png,L,1556876,1557535,660,980.4,556.3,5629
611,1,1_back,11,mst_585_A_foil.png,L,1557551,1557757,207,1016.2,554,5886
611,1,1_back,11,mst_585_A_foil.png,L,1557781,1557945,165,968.7,498.3,5758
611,1,1_back,11,mst_182_A_l2.png,L,1557963,1558281,319,955.6,542.2,5773
611,1,1_back,11,mst_182_A_l2.png,L,1558299,1558619,321,970.5,495,5966
611,1,1_back,11,mst_182_A_l2.png,L,1558637,1558830,194,957,467.8,5686
611,1,1_back,11,mst_182_A_l2.png,L,1559098,1559418,321,960.2,456.1,5315
611,1,1_back,11,mst_182_A_l2.png,L,1559434,1559741,308,1002.9,479.1,5183
611,1,1_back,12,mst_101_A_l1.png,L,1559766,1560673,908,971.9,543.5,5393
611,1,1_back,12,mst_101_A_l1.png,L,1560694,1560931,238,965.7,483.4,5355
611,1,1_back,12,mst_101_A_l1.png,L,1560947,1561161,215,945.3,449.8,5218
611,1,1_back,12,mst_101_A_l1.png,L,1561192,1561585,394,1037.3,574.1,5317
611,1,1_back,12,mst_101_A_l1.png,L,1561603,1561814,212,993.5,545.9,5277
611,1,1_back,13,mst_101_A_l1.png,L,1561845,1562069,225,932.6,455,5268
611,1,1_back,13,mst_101_A_l1.png,L,1562097,1562553,457,989.9,544.2,5344
611,1,1_back,13,mst_191_A_l2.png,L,1562570,1563055,486,959.2,508.3,5515
611,1,1_back,13,mst_191_A_l2.png,L,1563071,1563324,254,980.2,491.6,5265
611,1,1_back,13,mst_191_A_l2.png,L,1563618,1563721,104,1006.6,476.2,4965
611,1,1_back,14,mst_191_A_l2.png,L,1563731,1564408,678,978.9,482,4848
611,1,1_back,14,mst_164_A_l1.png,L,1564429,1565002,574,1002,532.4,4634
611,1,1_back,14,mst_164_A_l1.png,L,1565023,1565232,210,1010.1,479.8,4540
611,1,1_back,14,mst_164_A_l1.png,L,1565262,1565924,663,1036.6,373.3,4555
611,1,1_back,14,mst_164_A_l1.png,L,1565952,1566198,247,999.7,436.6,4818
611,1,1_back,15,mst_164_A_l1.png,L,1566207,1566440,234,1028.6,436.8,4827
611,1,1_back,15,mst_164_A_l1.png,L,1566471,1566847,377,991.9,552.3,4926
611,1,1_back,15,mst_164_B_l1.png,L,1566877,1567226,350,1012.9,449.8,5168
611,1,1_back,15,mst_164_B_l1.png,L,1567244,1567477,234,1035,487.9,5085
