subj_id,block,task,trial_id,stim_id,onset_time,n_fix,n_sac,n_blink
603,1,1_back,1,mst_706_A_foil.png,670994,5,5,1
603,1,1_back,2,mst_706_A_foil.png,673498,3,3,0
603,1,1_back,3,mst_060_A_l1.png,675590,4,4,1
603,1,1_back,4,mst_264_A_l2.png,677980,5,5,0
603,1,1_back,5,mst_345_A_l2.png,680400,5,4,1
603,1,1_back,6,mst_271_A_l2.png,682709,3,4,1
603,1,1_back,7,mst_699_A_foil.png,685096,3,3,0
603,1,1_back,8,mst_699_A_foil.png,687207,4,4,1
603,1,1_back,9,mst_329_A_l2.png,689336,2,2,0
603,1,1_back,10,mst_051_A_l1.png,691550,5,5,1
603,1,1_back,11,mst_051_B_l1.png,693974,3,3,0
603,1,1_back,12,mst_330_A_l2.png,696030,2,2,1
603,1,1_back,13,mst_194_A_l2.png,698126,5,5,1
603,1,1_back,14,mst_194_B_l2.png,700202,2,2,0
603,1,1_back,15,mst_160_A_l1.png,702260,5,5,0
603,1,1_back,16,mst_377_A_foil.png,704581,4,4,0
603,1,1_back,17,mst_377_A_foil.png,706917,4,4,1
603,1,1_back,18,mst_233_A_l2.png,709326,5,5,1
603,1,1_back,19,mst_233_B_l2.png,711773,3,3,0
603,1,1_back,20,mst_087_A_foil.png,713902,5,5,1
603,1,1_back,21,mst_087_A_foil.png,716330,2,2,0
603,1,1_back,22,mst_217_A_l2.png,718403,8,8,1
603,1,1_back,23,mst_349_A_foil.png,720889,3,3,1
603,1,1_back,24,mst_349_A_foil.png,723317,1,1,0
603,1,1_back,25,mst_073_A_l1.png,725790,4,4,1
603,1,1_back,26,mst_269_A_foil.png,728280,4,4,0
603,1,1_back,27,mst_269_A_foil.png,730722,4,4,1
603,1,1_back,28,mst_264_B_l2.png,733071,5,5,0
603,1,1_back,29,mst_251_A_l2.png,735347,4,4,1
603,1,1_back,30,mst_028_A_l1.png,737521,4,4,0
603,1,1_back,31,mst_292_A_l2.png,739942,4,4,0
603,1,1_back,32,mst_292_B_l2.png,742225,5,4,1
603,1,1_back,33,mst_113_A_l1.png,744340,4,5,1
603,1,1_back,34,mst_358_A_l2.png,746756,5,5,1
603,1,1_back,35,mst_033_A_l1.png,749040,4,4,1
603,1,1_back,36,mst_199_A_l2.png,751491,2,2,1
603,1,1_back,37,mst_113_B_l1.png,753860,3,3,0
603,1,1_back,38,mst_225_A_foil.png,756103,5,5,0
603,1,1_back,39,mst_225_A_foil.png,758121,2,2,0
603,1,1_back,40,mst_229_A_l2.png,760139,4,4,1
603,1,1_back,41,mst_229_B_l2.png,762389,2,2,0
603,1,1_back,42,mst_022_A_l1.png,764909,6,6,1
603,1,1_back,43,mst_333_A_l2.png,766970,4,4,0
