subj_id,block,task,trial_id,stim_id,eye,onset,offset,dur,x,y,pupil
612,1,1_back,1,NA,L,7159849,7160487,639,959.2,595.7,9201
612,1,1_back,1,NA,L,7160506,7160741,236,987.7,602.1,9261
612,1,1_back,1,mst_407_A_foil.png,L,7160749,7161538,790,970.4,603.3,9370
612,1,1_back,1,mst_407_A_foil.png,L,7161568,7161866,299,1057.8,527.5,8558
612,1,1_back,1,mst_407_A_foil.png,L,7161876,7162278,403,1118.8,552.4,7767
612,1,1_back,2,mst_407_A_foil.png,L,7162297,7163981,1685,1093.3,506.4,7999
612,1,1_back,3,mst_407_A_foil.png,L,7163998,7164874,877,1099.9,484.7,8444
612,1,1_back,3,mst_407_A_foil.png,L,7165100,7165113,14,1031.4,529.3,8805
612,1,1_back,3,mst_294_A_l2.png,L,7165141,7166044,904,979.7,613.8,9117
612,1,1_back,3,mst_294_A_l2.png,L,7166070,7166252,183,976,675.1,8917
612,1,1_back,3,mst_294_A_l2.png,L,7166273,7166683,411,1073.9,695.6,8286
612,1,1_back,3,mst_294_A_l2.png,L,7166707,7167201,495,999,654.7,8248
612,1,1_back,4,mst_294_A_l2.png,L,7167222,7167548,327,927,626,8650
612,1,1_back,4,mst_294_A_l2.png,L,7167568,7167824,257,987,629.8,8883
612,1,1_back,4,mst_090_A_foil.png,L,7167840,7168407,568,991.3,599.5,8972
612,1,1_back,4,mst_090_A_foil.png,L,7168429,7168804,376,942.7,563.3,8498
612,1,1_back,5,mst_090_A_foil.png,L,7168820,7170031,1212,892.6,549.9,8217
612,1,1_back,5,mst_090_A_foil.png,L,7170059,7170826,768,985.7,602.8,8947
612,1,1_back,5,mst_090_A_foil.png,L,7170853,7171296,444,925,568,8536
612,1,1_back,5,mst_090_A_foil.png,L,7171320,7171586,267,868.1,658.5,8114
612,1,1_back,5,mst_090_A_foil.png,L,7171618,7171888,271,910.2,531.9,8271
612,1,1_back,6,mst_090_A_foil.png,L,7171921,7172340,420,831.9,617.4,8684
612,1,1_back,6,mst_205_A_l2.png,L,7172637,7172715,79,923.6,651.5,8660
612,1,1_back,6,mst_205_A_l2.png,L,7172728,7173081,354,956.6,593.2,8913
612,1,1_back,6,mst_205_A_l2.png,L,7173096,7173350,255,1034.6,632.4,8277
612,1,1_back,7,mst_041_A_l1.png,L,7173366,7175340,1975,1025,620.4,7977
612,1,1_back,7,mst_041_A_l1.png,L,7175367,7175631,265,900,671.7,8338
612,1,1_back,7,mst_041_A_l1.png,L,7175653,7176066,414,1007.5,658.8,7529
612,1,1_back,7,mst_041_A_l1.png,L,7176098,7176499,402,1158.9,597.7,7080
612,1,1_back,8,mst_041_B_l1.png,L,7176511,7177511,1001,1113.2,580.1,7602
612,1,1_back,8,mst_041_B_l1.png,L,7177539,7177676,138,923.3,605.7,8222
612,1,1_back,8,mst_041_B_l1.png,L,7177701,7178268,568,829.9,634,7656
612,1,1_back,8,mst_041_B_l1.png,L,7178308,7178450,143,1108.6,628.9,7824
612,1,1_back,9,mst_041_B_l1.png,L,7178473,7179104,632,1188.3,632.8,8033
612,1,1_back,9,mst_041_B_l1.png,L,7179141,7179264,124,962.7,623.8,7976
612,1,1_back,9,mst_091_A_l1.png,L,7179279,7179832,554,991.9,626.5,8353
612,1,1_back,9,mst_091_A_l1.png,L,7179860,7180024,165,889.2,551,8480
612,1,1_back,9,mst_091_A_l1.png,L,7180035,7180267,233,904.5,548.8,7790
612,1,1_back,9,mst_091_A_l1.png,L,7180555,7180645,91,925,602.7,7468
612,1,1_back,10,mst_091_A_l1.png,L,7180666,7181333,668,889,546.2,7941
612,1,1_back,10,mst_105_A_l1.png,L,7181361,7182356,996,987.5,618.3,8404
612,1,1_back,10,mst_105_A_l1.png,L,7182369,7182516,148,963.5,604.5,8521
612,1,1_back,10,mst_105_A_l1.png,L,7182539,7182767,229,977.6,570.9,7811
612,1,1_back,10,mst_105_A_l1.png,L,7182791,7183011,221,988,652.7,7507
612,1,1_back,10,mst_105_A_l1.png,L,7183026,7183250,225,1015.4,658.6,7673
612,1,1_back,11,mst_222_A_l2.png,L,7183282,7184728,1447,980.4,548.2,8094
612,1,1_back,11,mst_222_A_l2.png,L,7184755,7185206,452,1005.8,647.9,8186
612,1,1_back,12,mst_222_A_l2.png,L,7185230,7186238,1009,991.4,572,8073
612,1,1_back,12,mst_754_A_foil.png,L,7186254,7187343,1090,991.7,594.3,8702
612,1,1_back,12,mst_754_A_foil.png,L,7187366,7187778,413,970.7,569.4,7867
612,1,1_back,13,mst_754_A_foil.png,L,7188034,7188754,721,960,587.8,7839
612,1,1_back,13,mst_754_A_foil.png,L,7188773,7189411,639,1001.2,621.6,8089
612,1,1_back,13,mst_754_A_foil.png,L,7189434,7189953,520,962.4,591.2,7945
612,1,1_back,13,mst_754_A_foil.png,L,7189972,7190363,392,1062.1,610.7,7928
612,1,1_back,13,mst_754_A_foil.png,L,7190398,7190583,186,962.6,738.9,8258
612,1,1_back,14,mst_754_A_foil.png,L,7190607,7190902,296,874.1,739.9,8332
612,1,1_back,14,mst_228_A_l2.png,L,7190938,7191624,687,999.7,596.7,8233
612,1,1_back,14,mst_228_A_l2.png,L,7191648,7191820,173,935.1,631.9,8383
612,1,1_back,14,mst_228_A_l2.png,L,7191831,7192099,269,933.7,664.1,7804
612,1,1_back,14,mst_228_A_l2.png,L,7192126,7192366,241,1072.7,682.2,7239
612,1,1_back,14,mst_228_A_l2.png,L,7192393,7192849,457,925.9,680.1,6877
612,1,1_back,15,mst_228_A_l2.png,L,7193108,7193243,136,929,649.2,6965
612,1,1_back,15,mst_042_A_l1.png,L,7193263,7193848,586,1004.4,643.6,7519
612,1,1_back,15,mst_042_A_l1.png,L,7193869,7194348,480,1007.5,722,7434
612,1,1_back,15,mst_042_A_l1.png,L,7194382,7194635,254,1021.7,612.7,7333
612,1,1_back,16,mst_042_A_l1.png,L,7194653,7195298,646,999.6,586.7,7217
612,1,1_back,16,mst_050_A_l1.png,L,7195311,7196228,918,996.3,608.2,7931
612,1,1_back,16,mst_050_A_l1.png,L,7196259,7196486,228,1005.1,723.3,7929
612,1,1_back,16,mst_050_A_l1.png,L,7196529,7196766,238,1012.1,579,7195
612,1,1_back,17,mst_050_A_l1.png,L,7197010,7197711,702,1008.3,589.2,7358
612,1,1_back,17,mst_199_A_l2.png,L,7197725,7198518,794,1009.2,617.4,7903
612,1,1_back,17,mst_199_A_l2.png,L,7198544,7198929,386,952.5,674.8,7859
612,1,1_back,17,mst_199_A_l2.png,L,7198951,7199308,358,950,625.9,7475
612,1,1_back,18,mst_199_A_l2.png,L,7199569,7199943,375,928.8,639.5,7817
612,1,1_back,18,mst_199_B_l2.png,L,7199965,7200883,919,994.5,644.8,8088
612,1,1_back,18,mst_199_B_l2.png,L,7200904,7201413,510,992.1,689.3,7848
612,1,1_back,18,mst_199_B_l2.png,L,7201439,7202073,635,1013.5,604.4,7940
612,1,1_back,19,mst_199_B_l2.png,L,7202087,7202455,369,989.2,578.5,8119
612,1,1_back,19,mst_293_A_l2.png,L,7202475,7203193,719,996.4,629,8300
