subj_id,block,task,trial_id,stim_id,eye,onset,offset,dur
501,1,1_back,2,mst_257_B_l2.png,L,1748211,1748389,179
501,1,1_back,3,mst_087_A_l1.png,L,1750135,1750371,237
501,1,1_back,6,mst_113_A_l1.png,L,1756720,1756968,249
501,1,1_back,7,mst_261_A_l2.png,L,1759289,1759606,318
501,1,1_back,10,mst_010_B_l1.png,L,1766563,1766708,146
501,1,1_back,10,mst_010_B_l1.png,L,1767033,1767231,199
501,1,1_back,13,mst_101_A_foil.png,L,1773160,1773414,255
501,1,1_back,17,mst_082_A_foil.png,L,1780787,1781061,275
501,1,1_back,18,mst_205_A_l2.png,L,1784537,1784977,441
501,1,1_back,19,mst_258_A_l2.png,L,1786782,1787096,315
501,1,1_back,22,mst_056_A_l1.png,L,1793472,1793747,276
501,1,1_back,25,mst_230_A_l2.png,L,1800526,1800882,357
501,1,1_back,26,mst_572_A_foil.png,L,1802581,1802923,343
501,1,1_back,28,mst_329_A_l2.png,L,1807054,1807417,364
501,1,1_back,29,mst_268_A_foil.png,L,1809788,1810066,279
501,1,1_back,33,mst_276_A_foil.png,L,1816436,1816980,545
501,1,1_back,35,mst_279_A_l2.png,L,1822868,1823354,487
501,1,1_back,38,mst_196_A_l2.png,L,1829983,1830279,297
501,1,1_back,39,mst_200_A_l2.png,L,1832431,1832813,383
501,1,1_back,41,mst_029_A_l1.png,L,1836496,1836846,351
501,1,1_back,44,mst_457_A_foil.png,L,1843495,1843724,230
501,1,1_back,47,mst_071_A_l1.png,L,1850905,1851111,207
501,1,1_back,49,mst_259_A_l2.png,L,1855158,1855449,292
501,1,1_back,53,mst_154_A_l1.png,L,1864078,1864435,358
501,1,1_back,57,mst_188_B_l2.png,L,1872191,1872422,232
501,1,1_back,57,mst_067_A_foil.png,L,1873264,1873522,259
501,1,1_back,59,mst_067_A_foil.png,L,1876290,1876639,350
501,1,1_back,61,mst_289_B_l2.png,L,1880868,1880920,53
501,1,1_back,61,mst_289_B_l2.png,L,1881196,1881493,298
501,1,1_back,62,mst_350_B_l2.png,L,1884923,1885407,485
501,1,1_back,67,mst_234_B_l2.png,L,1893661,1894813,1153
501,1,1_back,70,mst_219_A_l2.png,L,1902750,1903054,305
501,1,1_back,72,mst_127_A_l1.png,L,1905996,1906219,224
501,1,1_back,73,mst_127_B_l1.png,L,1908657,1909360,704
501,1,1_back,74,mst_017_A_l1.png,L,1912380,1912860,481
501,1,1_back,76,mst_017_B_l1.png,L,1915054,1915757,704
501,1,1_back,78,mst_040_A_l1.png,L,1920561,1920973,413
501,1,1_back,79,mst_040_B_l1.png,L,1924239,1924546,308
501,1,1_back,81,mst_200_B_l2.png,L,1928450,1928982,533
501,1,1_back,83,mst_163_A_foil.png,L,1933407,1933700,294
501,1,1_back,86,mst_160_A_l1.png,L,1939848,1940309,462
501,1,1_back,87,mst_092_A_l1.png,L,1942231,1942677,447
501,1,1_back,89,mst_092_B_l1.png,L,1944856,1945327,472
501,1,1_back,89,mst_119_A_l1.png,L,1945518,1946621,1104
501,1,1_back,91,mst_050_A_foil.png,L,1951204,1951548,345
501,1,1_back,93,mst_230_B_l2.png,L,1955424,1956018,595
501,1,1_back,97,mst_055_A_l1.png,L,1963554,1963963,410
501,1,1_back,99,mst_309_B_l2.png,L,1968755,1969047,293
501,1,1_back,103,mst_646_A_foil.png,L,1976744,1977246,503
501,1,1_back,105,mst_549_A_foil.png,L,1982582,1982979,398
501,1,1_back,107,mst_549_A_foil.png,L,1985512,1985925,414
501,1,1_back,108,mst_586_A_foil.png,L,1989653,1989922,270
501,1,1_back,110,mst_266_B_l2.png,L,1992453,1992806,354
501,1,1_back,110,mst_276_A_l2.png,L,1994241,1995043,803
501,1,1_back,112,mst_087_B_l1.png,L,1998599,1999069,471
501,1,1_back,114,mst_160_B_l1.png,L,2002943,2003446,504
501,1,1_back,117,mst_190_B_l2.png,L,2009229,2009645,417
501,1,1_back,118,mst_360_B_l2.png,L,2012475,2012920,446
501,1,1_back,120,mst_358_A_foil.png,L,2014741,2015744,1004
501,1,1_back,123,mst_307_A_l2.png,L,2022688,2023118,431
501,1,1_back,124,mst_177_A_foil.png,L,2026048,2026401,354
501,1,1_back,126,mst_177_A_foil.png,L,2029085,2029610,526
501,1,1_back,127,mst_198_A_foil.png,L,2032913,2033421,509
501,1,1_back,129,mst_198_A_foil.png,L,2035497,2036249,753
501,1,1_back,131,mst_271_A_l2.png,L,2042540,2042944,405
501,1,1_back,133,mst_271_B_l2.png,L,2044990,2045943,954
501,1,1_back,134,mst_339_A_l2.png,L,2048989,2049691,703
501,1,1_back,136,mst_170_A_l1.png,L,2052142,2052568,427
501,1,1_back,137,mst_171_A_l1.png,L,2055719,2056308,590
501,1,1_back,138,mst_171_A_l1.png,L,2057282,2057344,63
501,1,1_back,139,mst_171_B_l1.png,L,2058669,2059218,550
501,1,1_back,140,mst_191_A_l2.png,L,2061049,2061637,589
501,1,1_back,141,mst_191_B_l2.png,L,2062881,2063474,594
501,1,1_back,141,mst_232_A_l2.png,L,2064830,2065298,469
501,1,1_back,143,mst_232_B_l2.png,L,2067481,2068074,594
501,1,1_back,143,mst_119_B_l1.png,L,2068507,2068582,76
501,1,1_back,144,mst_140_A_foil.png,L,2071374,2072086,713
501,1,1_back,146,mst_231_A_foil.png,L,2075446,2075873,428
501,1,1_back,147,mst_231_A_foil.png,L,2078542,2078913,372
501,1,1_back,150,mst_018_A_l1.png,L,2083646,2084793,1148
501,1,1_back,152,mst_022_A_l1.png,L,2088358,2089556,1199
