subj_id,block,task,trial_id,stim_id,eye,onset,offset,dur,sx,sy,ex,ey
606,1,1_back,1,mst_209_A_l2.png,L,1008112,1008347,236,999,NaN,8,536
606,1,1_back,1,mst_209_A_l2.png,L,1008590,1008605,16,996,NaN,5,515
606,1,1_back,1,mst_209_A_l2.png,L,1008863,1008901,39,962,NaN,2,552
606,1,1_back,2,mst_209_A_l2.png,L,1009927,1009950,24,972,NaN,1,426
606,1,1_back,2,mst_209_A_l2.png,L,1010213,1010228,16,975,NaN,8,506
606,1,1_back,2,mst_482_A_foil.png,L,1011105,1011129,25,983,NaN,0,545
606,1,1_back,2,mst_482_A_foil.png,L,1011581,1011812,232,959,NaN,8,428
606,1,1_back,2,mst_482_A_foil.png,L,1012249,1012268,20,965,NaN,3,447
606,1,1_back,3,mst_482_A_foil.png,L,1012347,1012565,219,940,NaN,4,424
606,1,1_back,3,mst_482_A_foil.png,L,1012763,1012782,20,939,NaN,7,449
606,1,1_back,3,mst_482_A_foil.png,L,1013327,1013362,36,949,NaN,3,523
606,1,1_back,3,mst_482_A_foil.png,L,1013630,1013635,6,955,NaN,6,425
606,1,1_back,4,mst_015_A_l1.png,L,1015667,1015685,19,965,NaN,7,458
606,1,1_back,4,mst_015_A_l1.png,L,1016174,1016194,21,991,NaN,8,504
606,1,1_back,4,mst_015_A_l1.png,L,1016378,1016735,358,867,NaN,2,518
606,1,1_back,5,mst_015_A_l1.png,L,1017256,1017282,27,963,NaN,0,446
606,1,1_back,5,mst_246_A_l2.png,L,1017813,1017846,34,965,NaN,1,518
606,1,1_back,5,mst_246_A_l2.png,L,1017958,1018179,222,1038,NaN,8,432
606,1,1_back,5,mst_246_A_l2.png,L,1018340,1018381,42,1028,NaN,9,456
606,1,1_back,5,mst_246_A_l2.png,L,1018607,1018649,43,869,NaN,7,642
606,1,1_back,6,mst_246_A_l2.png,L,1019235,1019255,21,1035,NaN,7,436
606,1,1_back,6,mst_193_A_foil.png,L,1020100,1020125,26,970,NaN,5,454
606,1,1_back,6,mst_193_A_foil.png,L,1020398,1020694,297,948,NaN,7,587
606,1,1_back,6,mst_193_A_foil.png,L,1021074,1021088,15,973,NaN,5,437
606,1,1_back,7,mst_193_A_foil.png,L,1021404,1021434,31,971,NaN,5,394
606,1,1_back,7,mst_193_A_foil.png,L,1022254,1022290,37,974,NaN,0,490
606,1,1_back,7,mst_193_A_foil.png,L,1022770,1023034,265,963,NaN,8,399
606,1,1_back,8,mst_193_A_foil.png,L,1023882,1023902,21,966,NaN,5,423
606,1,1_back,8,mst_611_A_foil.png,L,1024775,1024790,16,957,NaN,0,490
606,1,1_back,8,mst_611_A_foil.png,L,1025081,1025391,311,959,NaN,5,532
606,1,1_back,9,mst_611_A_foil.png,L,1026285,1026304,20,982,NaN,6,462
606,1,1_back,9,mst_611_A_foil.png,L,1027198,1027213,16,969,NaN,5,507
606,1,1_back,9,mst_611_A_foil.png,L,1027423,1027692,270,958,NaN,6,533
606,1,1_back,9,mst_611_A_foil.png,L,1027838,1027854,17,971,NaN,5,502
606,1,1_back,9,mst_611_A_foil.png,L,1028095,1028120,26,944,NaN,9,534
606,1,1_back,10,mst_611_A_foil.png,L,1028577,1028612,36,871,NaN,5,443
606,1,1_back,10,mst_325_A_l2.png,L,1030104,1030396,293,954,NaN,1,520
606,1,1_back,11,mst_147_A_foil.png,L,1031719,1031735,17,954,NaN,7,480
606,1,1_back,12,mst_147_A_foil.png,L,1033260,1033282,23,878,NaN,9,503
606,1,1_back,12,mst_147_A_foil.png,L,1033973,1033990,18,972,NaN,1,494
606,1,1_back,13,mst_147_A_foil.png,L,1035151,1035385,235,894,NaN,6,489
606,1,1_back,13,mst_147_A_foil.png,L,1035552,1035567,16,926,NaN,4,499
606,1,1_back,13,mst_545_A_foil.png,L,1036315,1036334,20,961,NaN,5,522
606,1,1_back,13,mst_545_A_foil.png,L,1036627,1036643,17,913,NaN,1,475
606,1,1_back,13,mst_545_A_foil.png,L,1036999,1037004,6,949,NaN,6,507
606,1,1_back,13,mst_545_A_foil.png,L,1037190,1037202,13,962,NaN,1,497
606,1,1_back,14,mst_545_A_foil.png,L,1037518,1037718,201,923,NaN,9,481
606,1,1_back,14,mst_545_A_foil.png,L,1039077,1039085,9,951,NaN,8,499
606,1,1_back,14,mst_545_A_foil.png,L,1039461,1039741,281,934,NaN,0,484
606,1,1_back,15,mst_545_A_foil.png,L,1040177,1040198,22,950,NaN,3,476
606,1,1_back,15,mst_349_A_l2.png,L,1041045,1041080,36,982,NaN,1,533
606,1,1_back,15,mst_349_A_l2.png,L,1041466,1041762,297,962,NaN,3,412
606,1,1_back,15,mst_349_A_l2.png,L,1042290,1042305,16,961,NaN,1,445
606,1,1_back,16,mst_349_A_l2.png,L,1042352,1042376,25,972,NaN,0,419
606,1,1_back,16,mst_349_A_l2.png,L,1042447,1042452,6,958,NaN,4,409
606,1,1_back,16,mst_349_A_l2.png,L,1042513,1042729,217,964,NaN,9,429
606,1,1_back,16,mst_349_B_l2.png,L,1043567,1043587,21,945,NaN,5,488
606,1,1_back,17,mst_349_B_l2.png,L,1044748,1045086,339,1044,NaN,3,540
606,1,1_back,17,mst_349_B_l2.png,L,1045282,1045301,20,1022,NaN,0,524
