subj_id,block,task,trial_id,stim_id,eye,onset,offset,dur
615,1,1_back,1,NA,L,9901970,9902088,119
615,1,1_back,1,mst_251_A_l2.png,L,9902418,9902571,154
615,1,1_back,3,mst_513_A_foil.png,L,9907392,9907489,98
615,1,1_back,5,mst_513_A_foil.png,L,9910728,9910879,152
615,1,1_back,5,mst_140_A_l1.png,L,9912111,9912286,176
615,1,1_back,9,mst_562_A_foil.png,L,9921546,9921833,288
615,1,1_back,11,mst_014_A_foil.png,L,9925882,9926054,173
615,1,1_back,13,mst_343_A_l2.png,L,9930579,9930804,226
615,1,1_back,14,mst_141_A_l1.png,L,9933116,9933292,177
615,1,1_back,15,mst_201_A_l2.png,L,9935591,9935772,182
615,1,1_back,16,mst_236_A_l2.png,L,9937792,9937864,73
615,1,1_back,17,mst_192_A_l2.png,L,9940110,9940234,125
615,1,1_back,19,mst_220_A_l2.png,L,9943037,9943140,104
615,1,1_back,20,mst_139_A_l1.png,L,9947009,9947094,86
615,1,1_back,21,mst_139_A_l1.png,L,9947958,9948043,86
615,1,1_back,21,mst_139_B_l1.png,L,9948887,9949103,217
615,1,1_back,22,mst_220_A_foil.png,L,9951011,9951162,152
615,1,1_back,24,mst_220_A_foil.png,L,9954444,9954604,161
615,1,1_back,25,mst_236_B_l2.png,L,9957960,9958132,173
615,1,1_back,27,mst_099_A_l1.png,L,9961036,9961098,63
615,1,1_back,28,mst_099_B_l1.png,L,9962955,9963171,217
615,1,1_back,28,mst_379_A_foil.png,L,9964066,9964196,131
615,1,1_back,30,mst_379_A_foil.png,L,9967892,9968070,179
615,1,1_back,30,mst_213_A_l2.png,L,9968756,9968918,163
615,1,1_back,32,mst_213_B_l2.png,L,9972421,9972529,109
615,1,1_back,35,mst_378_A_foil.png,L,9979037,9979120,84
615,1,1_back,36,mst_335_A_l2.png,L,9981988,9982149,162
615,1,1_back,37,mst_229_A_l2.png,L,9984804,9984922,119
615,1,1_back,38,mst_036_A_l1.png,L,9986815,9986988,174
615,1,1_back,40,mst_201_B_l2.png,L,9990454,9990534,81
615,1,1_back,41,mst_122_A_l1.png,L,9992273,9992392,120
615,1,1_back,41,mst_192_B_l2.png,L,9993642,9993806,165
615,1,1_back,42,mst_058_A_l1.png,L,9996154,9996419,266
615,1,1_back,42,mst_058_A_l1.png,L,9997028,9997185,158
615,1,1_back,44,mst_244_A_l2.png,L,9999331,9999540,210
