subj_id,block,task,trial_id,stim_id,eye,onset,offset,dur,sx,sy,ex,ey
501,1,1_back,73,mst_026_B_l1.png,L,1910437,1910471,35,1000,NaN,1,641
501,1,1_back,73,mst_026_B_l1.png,L,1910907,1910924,18,982,NaN,1,518
501,1,1_back,74,mst_017_A_l1.png,L,1911689,1911716,28,1001,NaN,1,560
501,1,1_back,74,mst_017_A_l1.png,L,1911919,1911953,35,986,NaN,8,491
501,1,1_back,74,mst_017_A_l1.png,L,1912350,1912885,536,956,NaN,3,545
501,1,1_back,75,mst_017_A_l1.png,L,1913180,1913202,23,952,NaN,0,536
501,1,1_back,75,mst_017_A_l1.png,L,1913420,1913441,22,1016,NaN,1,576
501,1,1_back,75,mst_017_B_l1.png,L,1913893,1913929,37,966,NaN,9,551
501,1,1_back,75,mst_017_B_l1.png,L,1914134,1914169,36,955,NaN,1,517
501,1,1_back,75,mst_017_B_l1.png,L,1914394,1914437,44,920,NaN,5,597
501,1,1_back,75,mst_017_B_l1.png,L,1914841,1914887,47,981,NaN,8,429
501,1,1_back,76,mst_017_B_l1.png,L,1915019,1915777,759,911,NaN,9,589
501,1,1_back,76,mst_313_A_l2.png,L,1916697,1916716,20,961,NaN,4,550
501,1,1_back,77,mst_313_A_l2.png,L,1917805,1917823,19,1054,NaN,3,595
501,1,1_back,77,mst_313_B_l2.png,L,1919561,1919570,10,990,NaN,5,560
501,1,1_back,78,mst_040_A_l1.png,L,1920525,1921004,480,967,NaN,0,564
501,1,1_back,79,mst_040_B_l1.png,L,1923648,1923667,20,963,NaN,1,547
501,1,1_back,79,mst_040_B_l1.png,L,1923953,1923978,26,982,NaN,0,638
501,1,1_back,79,mst_040_B_l1.png,L,1924215,1924571,357,1044,NaN,4,698
501,1,1_back,80,mst_040_B_l1.png,L,1925066,1925085,20,970,NaN,0,534
501,1,1_back,80,mst_040_B_l1.png,L,1925599,1925619,21,969,NaN,0,572
501,1,1_back,80,mst_169_B_l1.png,L,1926061,1926094,34,968,NaN,5,537
501,1,1_back,80,mst_169_B_l1.png,L,1926651,1926678,28,992,NaN,4,458
501,1,1_back,80,mst_169_B_l1.png,L,1926860,1926873,14,1021,NaN,9,491
501,1,1_back,81,mst_169_B_l1.png,L,1927613,1927653,41,981,NaN,4,466
501,1,1_back,81,mst_200_B_l2.png,L,1927939,1927965,27,951,NaN,7,526
501,1,1_back,81,mst_200_B_l2.png,L,1928141,1928167,27,939,NaN,6,483
501,1,1_back,81,mst_200_B_l2.png,L,1928412,1929030,619,953,NaN,3,570
501,1,1_back,81,mst_200_B_l2.png,L,1929239,1929252,14,965,NaN,2,581
501,1,1_back,82,mst_200_B_l2.png,L,1929662,1929685,24,946,NaN,0,603
501,1,1_back,82,mst_163_A_foil.png,L,1930685,1930731,47,962,NaN,6,560
501,1,1_back,82,mst_163_A_foil.png,L,1930933,1930949,17,863,NaN,7,761
501,1,1_back,82,mst_163_A_foil.png,L,1931213,1931259,47,840,NaN,2,732
501,1,1_back,82,mst_163_A_foil.png,L,1931604,1931622,19,1018,NaN,3,530
501,1,1_back,83,mst_163_A_foil.png,L,1933379,1933728,350,951,NaN,2,554
501,1,1_back,84,mst_163_A_foil.png,L,1934304,1934328,25,970,NaN,4,615
