subj_id,block,task,trial_id,stim_id,onset_time,n_fix,n_sac,n_blink
608,1,1_back,1,mst_593_A_foil.png,16487794,6,5,2
608,1,1_back,2,mst_593_A_foil.png,16490374,5,6,1
608,1,1_back,3,mst_323_A_l2.png,16492507,7,7,1
608,1,1_back,4,mst_323_B_l2.png,16494692,3,3,1
608,1,1_back,5,mst_581_A_foil.png,16496856,4,4,2
608,1,1_back,6,mst_581_A_foil.png,16499419,8,8,1
608,1,1_back,7,mst_198_A_l2.png,16501769,6,6,2
608,1,1_back,8,mst_064_A_l1.png,16504029,5,5,2
608,1,1_back,9,mst_064_B_l1.png,16506539,7,7,3
608,1,1_back,10,mst_165_A_l1.png,16508582,4,4,1
608,1,1_back,11,mst_114_A_l1.png,16510979,4,4,2
608,1,1_back,12,mst_165_B_l1.png,16513078,2,2,0
608,1,1_back,13,mst_259_A_foil.png,16515114,4,4,2
608,1,1_back,14,mst_259_A_foil.png,16517195,1,0,1
608,1,1_back,15,mst_241_A_l2.png,16519645,5,6,2
608,1,1_back,16,mst_290_A_foil.png,16521845,4,4,1
608,1,1_back,17,mst_290_A_foil.png,16524351,4,3,2
608,1,1_back,18,mst_006_A_l1.png,16526588,5,6,2
608,1,1_back,19,mst_006_B_l1.png,16528750,4,4,1
608,1,1_back,20,mst_042_A_l1.png,16530965,4,4,3
608,1,1_back,21,mst_320_A_l2.png,16533463,3,3,1
608,1,1_back,22,mst_318_A_l2.png,16535548,2,2,0
608,1,1_back,23,mst_757_A_foil.png,16537939,5,4,2
608,1,1_back,24,mst_757_A_foil.png,16540261,6,7,4
608,1,1_back,25,mst_265_A_l2.png,16542421,6,6,2
608,1,1_back,26,mst_025_A_l1.png,16544730,5,5,1
608,1,1_back,27,mst_276_A_l2.png,16546804,2,2,2
608,1,1_back,28,mst_118_A_l1.png,16549047,4,4,2
608,1,1_back,29,mst_100_A_foil.png,16551322,3,3,1
608,1,1_back,30,mst_100_A_foil.png,16553757,4,3,1
608,1,1_back,31,mst_229_A_l2.png,16555927,2,3,2
608,1,1_back,32,mst_229_B_l2.png,16558375,4,3,2
608,1,1_back,33,mst_042_B_l1.png,16560875,4,5,3
608,1,1_back,34,mst_014_A_l1.png,16563174,3,3,1
608,1,1_back,35,mst_014_B_l1.png,16565336,2,2,0
608,1,1_back,36,mst_203_A_l2.png,16567853,4,3,0
608,1,1_back,37,mst_203_B_l2.png,16569915,4,4,2
608,1,1_back,38,mst_080_A_l1.png,16571966,2,3,2
608,1,1_back,39,mst_118_B_l1.png,16574416,3,2,1
608,1,1_back,40,mst_004_A_foil.png,16576664,2,2,1
608,1,1_back,41,mst_004_A_foil.png,16578878,5,5,2
608,1,1_back,42,mst_568_A_foil.png,16581387,2,3,2
608,1,1_back,43,mst_568_A_foil.png,16583659,3,3,1
608,1,1_back,44,mst_018_A_l1.png,16585750,7,6,2
608,1,1_back,45,mst_318_B_l2.png,16587864,2,3,2
608,1,1_back,46,mst_255_A_l2.png,16589995,2,2,1
608,1,1_back,47,mst_255_B_l2.png,16592398,2,2,2
608,1,1_back,48,mst_503_A_foil.png,16594428,3,3,2
608,1,1_back,49,mst_503_A_foil.png,16596715,2,2,1
608,1,1_back,50,mst_761_A_foil.png,16598833,3,2,1
608,1,1_back,51,mst_761_A_foil.png,16601102,3,4,3
608,1,1_back,52,mst_130_A_l1.png,16603125,4,4,3
608,1,1_back,53,mst_130_B_l1.png,16605174,4,4,1
608,1,1_back,54,mst_068_A_l1.png,16607575,6,5,1
608,1,1_back,55,mst_215_A_l2.png,16609762,6,7,2
608,1,1_back,56,mst_018_B_l1.png,16612132,5,4,1
608,1,1_back,57,mst_432_A_foil.png,16614367,4,5,3
608,1,1_back,58,mst_432_A_foil.png,16616520,4,4,1
608,1,1_back,59,mst_224_A_l2.png,16618861,4,4,1
608,1,1_back,60,mst_150_A_l1.png,16621264,3,2,0
608,1,1_back,61,mst_150_B_l1.png,16623293,6,6,2
608,1,1_back,62,mst_177_A_l1.png,16625463,7,8,3
608,1,1_back,63,mst_177_B_l1.png,16627941,4,3,1
608,1,1_back,64,mst_038_A_l1.png,16630316,4,5,3
608,1,1_back,65,mst_038_B_l1.png,16632459,5,4,1
608,1,1_back,66,mst_396_A_foil.png,16634718,3,4,2
608,1,1_back,67,mst_396_A_foil.png,16636789,5,4,2
608,1,1_back,68,mst_320_B_l2.png,16638824,3,3,2
608,1,1_back,69,mst_021_A_foil.png,16641285,3,4,2
608,1,1_back,70,mst_021_A_foil.png,16643777,4,3,1
608,1,1_back,71,mst_484_A_foil.png,16646026,4,5,1
608,1,1_back,72,mst_484_A_foil.png,16648102,5,4,1
608,1,1_back,73,mst_114_B_l1.png,16650160,3,4,3
608,1,1_back,74,mst_080_B_l1.png,16652378,8,8,1
608,1,1_back,75,mst_113_A_l1.png,16654753,7,7,3
608,1,1_back,76,mst_113_B_l1.png,16656828,2,1,0
608,1,1_back,77,mst_304_A_l2.png,16659272,3,4,2
608,1,1_back,78,mst_304_B_l2.png,16661588,3,2,1
608,1,1_back,79,mst_329_A_l2.png,16663951,2,2,1
608,1,1_back,80,mst_329_B_l2.png,16666193,5,5,4
608,1,1_back,81,mst_055_A_l1.png,16668636,2,3,2
608,1,1_back,82,mst_055_B_l1.png,16670731,3,2,1
608,1,1_back,83,mst_183_A_l2.png,16672814,2,3,3
608,1,1_back,84,mst_183_B_l2.png,16675055,6,5,1
608,1,1_back,85,mst_131_A_l1.png,16677394,2,2,3
608,1,1_back,86,mst_227_A_l2.png,16679790,3,3,0
608,1,1_back,87,mst_227_B_l2.png,16682268,7,7,2
608,1,1_back,88,mst_096_A_l1.png,16684476,1,1,1
608,1,1_back,89,mst_096_B_l1.png,16686674,6,6,3
608,1,1_back,90,mst_276_A_foil.png,16688738,5,6,4
608,1,1_back,91,mst_276_A_foil.png,16690988,6,5,2
608,1,1_back,92,mst_459_A_foil.png,16693488,6,6,3
608,1,1_back,93,mst_459_A_foil.png,16695969,6,6,2
608,1,1_back,94,mst_292_A_l2.png,16698324,5,6,5
608,1,1_back,95,mst_231_A_l2.png,16700428,4,4,2
608,1,1_back,96,mst_099_A_l1.png,16702695,3,3,1
608,1,1_back,97,mst_176_A_l1.png,16704950,3,3,2
608,1,1_back,98,mst_188_A_foil.png,16707137,4,3,1
608,1,1_back,99,mst_188_A_foil.png,16709579,6,6,3
608,1,1_back,100,mst_274_A_l2.png,16711690,6,7,3
608,1,1_back,101,mst_274_B_l2.png,16713821,4,4,2
608,1,1_back,102,mst_061_A_foil.png,16715869,5,5,1
608,1,1_back,103,mst_061_A_foil.png,16718022,4,4,3
608,1,1_back,104,mst_265_B_l2.png,16720167,5,5,1
608,1,1_back,105,mst_198_B_l2.png,16722326,2,1,1
608,1,1_back,106,mst_119_A_l1.png,16724625,5,5,3
608,1,1_back,107,mst_122_A_l1.png,16726766,6,6,3
608,1,1_back,108,mst_122_B_l1.png,16728862,1,1,1
608,1,1_back,109,mst_099_B_l1.png,16731233,3,3,2
608,1,1_back,110,mst_241_B_l2.png,16733268,1,2,2
608,1,1_back,111,mst_278_A_l2.png,16735521,3,3,1
608,1,1_back,112,mst_278_B_l2.png,16737805,3,2,1
608,1,1_back,113,mst_394_A_foil.png,16739977,7,7,2
608,1,1_back,114,mst_394_A_foil.png,16742256,4,5,2
608,1,1_back,115,mst_025_B_l1.png,16744660,3,2,1
608,1,1_back,116,mst_224_A_foil.png,16747045,5,5,3
608,1,1_back,117,mst_224_A_foil.png,16749115,7,8,2
608,1,1_back,118,mst_233_A_l2.png,16751421,8,7,1
608,1,1_back,119,mst_264_A_foil.png,16753595,2,2,1
608,1,1_back,120,mst_264_A_foil.png,16755674,6,6,1
608,1,1_back,121,mst_258_A_l2.png,16758124,8,9,2
608,1,1_back,122,mst_671_A_foil.png,16760182,4,3,1
608,1,1_back,123,mst_671_A_foil.png,16762412,2,2,1
608,1,1_back,124,mst_309_A_l2.png,16764431,1,1,2
608,1,1_back,125,mst_309_B_l2.png,16766577,6,6,3
608,1,1_back,126,mst_277_A_foil.png,16768693,5,6,2
608,1,1_back,127,mst_277_A_foil.png,16770895,3,2,0
608,1,1_back,128,mst_332_A_l2.png,16773149,6,7,2
608,1,1_back,129,mst_053_A_l1.png,16775347,5,5,3
608,1,1_back,130,mst_053_B_l1.png,16777450,3,2,2
608,1,1_back,131,mst_061_A_l1.png,16779831,4,4,1
608,1,1_back,132,mst_061_B_l1.png,16782157,0,0,0
608,1,1_back,133,mst_223_A_l2.png,16784214,2,2,2
