subj_id,block,task,trial_id,stim_id,onset_time,n_fix,n_sac,n_blink
601,1,1_back,1,mst_011_A_l1.png,1568348,2,2,1
601,1,1_back,2,mst_011_B_l1.png,1570646,2,2,1
601,1,1_back,3,mst_080_A_l1.png,1572891,3,3,2
601,1,1_back,4,mst_247_A_l2.png,1575065,3,3,1
601,1,1_back,5,mst_247_B_l2.png,1577399,3,3,1
601,1,1_back,6,mst_215_A_foil.png,1579588,3,3,1
601,1,1_back,7,mst_215_A_foil.png,1581785,3,3,1
601,1,1_back,8,mst_448_A_foil.png,1584281,4,4,1
601,1,1_back,9,mst_448_A_foil.png,1586396,5,5,1
601,1,1_back,10,mst_393_A_foil.png,1588465,3,3,0
601,1,1_back,11,mst_393_A_foil.png,1590807,4,4,1
601,1,1_back,12,mst_201_A_l2.png,1593121,5,5,2
601,1,1_back,13,mst_201_B_l2.png,1595485,4,4,1
601,1,1_back,14,mst_229_A_foil.png,1597781,4,4,1
601,1,1_back,15,mst_229_A_foil.png,1599930,4,3,0
601,1,1_back,16,mst_083_A_l1.png,1602406,6,7,1
601,1,1_back,17,mst_214_A_l2.png,1604742,3,3,1
601,1,1_back,18,mst_214_B_l2.png,1606863,3,3,1
601,1,1_back,19,mst_096_A_l1.png,1608931,4,4,0
601,1,1_back,20,mst_096_B_l1.png,1611006,4,3,1
601,1,1_back,21,mst_133_A_l1.png,1613031,4,5,1
601,1,1_back,22,mst_133_B_l1.png,1615263,3,3,1
601,1,1_back,23,mst_287_A_l2.png,1617689,4,4,1
601,1,1_back,24,mst_641_A_foil.png,1619840,3,3,1
601,1,1_back,25,mst_641_A_foil.png,1621981,2,2,1
601,1,1_back,26,mst_074_A_l1.png,1624165,2,2,1
601,1,1_back,27,mst_298_A_l2.png,1626443,3,3,1
601,1,1_back,28,mst_298_B_l2.png,1628668,3,2,0
601,1,1_back,29,mst_105_A_l1.png,1630847,6,7,1
601,1,1_back,30,mst_105_B_l1.png,1633281,6,6,0
601,1,1_back,31,mst_052_A_l1.png,1635656,9,8,1
601,1,1_back,32,mst_676_A_foil.png,1637884,3,4,2
601,1,1_back,33,mst_676_A_foil.png,1639922,2,2,0
601,1,1_back,34,mst_195_A_l2.png,1642222,4,4,2
601,1,1_back,35,mst_307_A_l2.png,1644516,2,2,1
601,1,1_back,36,mst_307_B_l2.png,1646948,2,2,1
601,1,1_back,37,mst_228_A_l2.png,1648988,5,5,1
601,1,1_back,38,mst_172_A_l1.png,1651422,4,4,0
601,1,1_back,39,mst_120_A_foil.png,1653650,3,3,1
601,1,1_back,40,mst_120_A_foil.png,1655851,5,5,1
601,1,1_back,41,mst_420_A_foil.png,1658284,7,6,1
601,1,1_back,42,mst_420_A_foil.png,1660342,6,7,1
601,1,1_back,43,mst_260_A_l2.png,1662567,5,5,1
601,1,1_back,44,mst_028_A_l1.png,1664983,5,5,1
601,1,1_back,45,mst_606_A_foil.png,1667179,5,4,1
601,1,1_back,46,mst_606_A_foil.png,1669392,2,3,0
601,1,1_back,47,mst_050_A_l1.png,1671710,6,6,1
601,1,1_back,48,mst_198_A_l2.png,1674217,7,6,1
601,1,1_back,49,mst_445_A_foil.png,1676714,6,7,1
601,1,1_back,50,mst_445_A_foil.png,1678996,4,4,1
601,1,1_back,51,mst_239_A_l2.png,1681421,3,3,1
601,1,1_back,52,mst_097_A_l1.png,1683490,4,4,1
601,1,1_back,53,mst_097_B_l1.png,1685598,4,4,1
601,1,1_back,54,mst_660_A_foil.png,1687702,5,5,0
601,1,1_back,55,mst_660_A_foil.png,1689917,4,4,1
601,1,1_back,56,mst_570_A_foil.png,1692230,6,6,0
601,1,1_back,57,mst_570_A_foil.png,1694450,5,5,2
601,1,1_back,58,mst_071_A_l1.png,1696968,7,6,1
601,1,1_back,59,mst_071_B_l1.png,1699087,2,3,1
601,1,1_back,60,mst_202_A_l2.png,1701460,4,4,0
601,1,1_back,61,mst_202_B_l2.png,1703621,2,2,2
601,1,1_back,62,mst_347_A_l2.png,1705919,4,3,1
601,1,1_back,63,mst_347_B_l2.png,1707958,2,3,1
601,1,1_back,64,mst_083_B_l1.png,1710419,6,6,2
601,1,1_back,65,mst_344_A_l2.png,1712777,5,5,1
601,1,1_back,66,mst_050_B_l1.png,1714889,7,6,2
601,1,1_back,67,mst_189_A_l2.png,1717025,3,4,2
601,1,1_back,68,mst_344_B_l2.png,1719378,5,5,1
601,1,1_back,69,mst_287_B_l2.png,1721717,4,4,1
601,1,1_back,70,mst_215_A_l2.png,1723795,5,5,1
601,1,1_back,71,mst_215_B_l2.png,1725985,7,7,0
601,1,1_back,72,mst_654_A_foil.png,1729442,3,3,1
601,1,1_back,73,mst_654_A_foil.png,1731523,3,3,1
601,1,1_back,74,mst_324_A_foil.png,1733865,4,4,1
601,1,1_back,75,mst_324_A_foil.png,1736085,3,3,1
601,1,1_back,76,mst_182_A_l2.png,1738444,7,7,2
601,1,1_back,77,mst_036_A_l1.png,1740786,5,5,1
601,1,1_back,78,mst_225_A_l2.png,1743296,7,7,0
601,1,1_back,79,mst_239_B_l2.png,1745639,2,2,1
