subj_id,block,task,trial_id,stim_id,onset_time,n_fix,n_sac,n_blink
610,1,1_back,1,mst_196_A_l2.png,30026575,8,8,1
610,1,1_back,2,mst_068_A_l1.png,30028682,5,5,1
610,1,1_back,3,mst_068_B_l1.png,30030753,5,5,0
610,1,1_back,4,mst_029_A_foil.png,30032830,3,3,1
610,1,1_back,5,mst_029_A_foil.png,30034966,4,4,1
610,1,1_back,6,mst_259_A_l2.png,30037328,3,3,1
610,1,1_back,7,mst_248_A_l2.png,30039662,2,2,0
610,1,1_back,8,mst_228_A_l2.png,30041927,4,4,0
610,1,1_back,9,mst_602_A_foil.png,30044372,5,5,0
610,1,1_back,10,mst_602_A_foil.png,30046810,2,2,0
610,1,1_back,11,mst_239_A_l2.png,30048872,3,3,0
610,1,1_back,12,mst_239_B_l2.png,30051297,3,3,1
610,1,1_back,13,mst_042_A_l1.png,30053527,5,5,2
610,1,1_back,14,mst_322_A_l2.png,30055659,6,6,2
610,1,1_back,15,mst_176_A_l1.png,30058075,7,6,1
610,1,1_back,16,mst_176_B_l1.png,30060331,4,5,0
610,1,1_back,17,mst_107_A_l1.png,30062821,4,4,1
610,1,1_back,18,mst_107_B_l1.png,30065273,2,2,0
610,1,1_back,19,mst_269_A_foil.png,30067300,4,4,0
610,1,1_back,20,mst_269_A_foil.png,30069598,4,4,1
610,1,1_back,21,mst_048_A_l1.png,30071773,4,4,0
610,1,1_back,22,mst_644_A_foil.png,30073892,5,4,0
610,1,1_back,23,mst_644_A_foil.png,30076165,4,5,1
610,1,1_back,24,mst_048_B_l1.png,30078323,5,5,0
610,1,1_back,25,mst_702_A_foil.png,30080580,8,8,2
610,1,1_back,26,mst_702_A_foil.png,30082792,5,5,0
610,1,1_back,27,mst_246_A_foil.png,30085040,2,2,0
610,1,1_back,28,mst_246_A_foil.png,30087321,4,4,1
610,1,1_back,29,mst_322_B_l2.png,30089503,6,6,1
610,1,1_back,30,mst_520_A_foil.png,30091816,5,5,1
610,1,1_back,31,mst_520_A_foil.png,30094066,3,3,0
610,1,1_back,32,mst_288_A_l2.png,30096326,4,4,1
610,1,1_back,33,mst_288_B_l2.png,30098412,1,1,1
610,1,1_back,34,mst_022_A_l1.png,30100588,3,3,0
610,1,1_back,35,mst_196_B_l2.png,30102845,2,2,1
610,1,1_back,36,mst_120_A_l1.png,30105136,6,6,1
610,1,1_back,37,mst_021_A_foil.png,30107356,7,7,0
610,1,1_back,38,mst_021_A_foil.png,30109863,5,5,0
610,1,1_back,39,mst_156_A_l1.png,30112110,6,6,0
610,1,1_back,40,mst_747_A_foil.png,30114582,6,6,0
610,1,1_back,41,mst_747_A_foil.png,30116924,3,3,1
610,1,1_back,42,mst_151_A_l1.png,30118977,4,4,0
610,1,1_back,43,mst_151_B_l1.png,30121274,5,5,0
610,1,1_back,44,mst_248_B_l2.png,30123333,4,4,0
610,1,1_back,45,mst_743_A_foil.png,30125652,5,5,1
610,1,1_back,46,mst_743_A_foil.png,30128047,7,7,1
610,1,1_back,47,mst_116_A_foil.png,30130120,4,4,1
610,1,1_back,48,mst_116_A_foil.png,30132322,5,5,0
610,1,1_back,49,mst_593_A_foil.png,30134716,2,2,0
610,1,1_back,50,mst_593_A_foil.png,30137139,4,4,1
610,1,1_back,51,mst_259_B_l2.png,30139622,7,7,0
610,1,1_back,52,mst_203_A_l2.png,30141693,2,2,0
610,1,1_back,53,mst_203_B_l2.png,30143766,4,4,0
610,1,1_back,54,mst_228_B_l2.png,30146155,6,6,0
610,1,1_back,55,mst_515_A_foil.png,30148177,5,5,1
610,1,1_back,56,mst_515_A_foil.png,30150204,3,3,0
610,1,1_back,57,mst_470_A_foil.png,30152412,6,6,0
610,1,1_back,58,mst_470_A_foil.png,30154878,5,5,1
610,1,1_back,59,mst_350_A_l2.png,30157115,7,7,1
610,1,1_back,60,mst_143_A_l1.png,30159532,5,5,1
610,1,1_back,61,mst_163_A_l1.png,30161813,6,6,1
610,1,1_back,62,mst_163_B_l1.png,30164186,6,6,0
610,1,1_back,63,mst_557_A_foil.png,30166695,4,4,1
610,1,1_back,64,mst_557_A_foil.png,30168919,3,3,1
610,1,1_back,65,mst_354_A_l2.png,30171278,5,5,0
610,1,1_back,66,mst_354_B_l2.png,30173767,4,4,1
610,1,1_back,67,mst_336_A_l2.png,30176160,5,5,1
610,1,1_back,68,mst_336_B_l2.png,30178560,4,4,1
610,1,1_back,69,mst_169_A_l1.png,30180939,3,3,0
610,1,1_back,70,mst_305_A_l2.png,30183176,4,4,0
610,1,1_back,71,mst_297_A_l2.png,30185559,2,2,0
610,1,1_back,72,mst_113_A_l1.png,30187660,7,7,2
610,1,1_back,73,mst_248_A_foil.png,30189841,5,5,0
610,1,1_back,74,mst_248_A_foil.png,30191891,6,6,1
610,1,1_back,75,mst_290_A_l2.png,30194025,4,4,0
610,1,1_back,76,mst_324_A_l2.png,30196093,4,4,1
610,1,1_back,77,mst_180_A_l1.png,30198432,3,3,1
610,1,1_back,78,mst_056_A_l1.png,30200549,6,6,0
610,1,1_back,79,mst_246_A_l2.png,30202600,3,3,1
610,1,1_back,80,mst_246_B_l2.png,30204673,3,3,1
610,1,1_back,81,mst_300_A_l2.png,30206735,5,5,1
610,1,1_back,82,mst_300_B_l2.png,30209046,4,4,1
610,1,1_back,83,mst_272_A_l2.png,30211346,5,5,0
610,1,1_back,84,mst_272_B_l2.png,30213560,3,3,1
610,1,1_back,85,mst_256_A_l2.png,30216076,4,4,2
610,1,1_back,86,mst_256_B_l2.png,30218117,5,5,1
610,1,1_back,87,mst_435_A_foil.png,30220589,6,5,0
610,1,1_back,88,mst_435_A_foil.png,30222722,4,5,2
610,1,1_back,89,mst_120_B_l1.png,30225088,6,6,0
610,1,1_back,90,mst_101_A_foil.png,30227141,4,4,0
610,1,1_back,91,mst_101_A_foil.png,30229257,8,8,0
610,1,1_back,92,mst_325_A_l2.png,30231733,2,2,0
610,1,1_back,93,mst_325_B_l2.png,30233836,1,1,0
610,1,1_back,94,mst_175_A_l1.png,30236030,5,5,1
610,1,1_back,95,mst_258_A_l2.png,30238087,3,3,1
610,1,1_back,96,mst_210_A_foil.png,30240579,5,5,1
610,1,1_back,97,mst_210_A_foil.png,30242990,8,8,1
610,1,1_back,98,mst_020_A_l1.png,30245214,7,7,0
610,1,1_back,99,mst_020_B_l1.png,30247603,5,5,1
610,1,1_back,100,mst_035_A_l1.png,30249750,8,8,1
610,1,1_back,101,mst_079_A_l1.png,30252118,6,6,0
610,1,1_back,102,mst_040_A_l1.png,30254428,6,6,1
610,1,1_back,103,mst_040_B_l1.png,30256888,5,5,1
610,1,1_back,104,mst_035_B_l1.png,30259106,4,3,1
610,1,1_back,105,mst_726_A_foil.png,30261468,4,5,0
610,1,1_back,106,mst_726_A_foil.png,30263974,4,3,0
610,1,1_back,107,mst_169_B_l1.png,30266129,3,4,1
610,1,1_back,108,mst_323_A_l2.png,30268465,3,3,0
610,1,1_back,109,mst_323_B_l2.png,30270803,4,4,1
610,1,1_back,110,mst_222_A_foil.png,30273050,6,6,1
610,1,1_back,111,mst_222_A_foil.png,30275536,8,8,1
610,1,1_back,112,mst_254_A_l2.png,30277685,5,5,0
610,1,1_back,113,mst_254_B_l2.png,30279928,5,5,1
610,1,1_back,114,mst_160_A_l1.png,30282309,6,6,1
610,1,1_back,115,mst_160_B_l1.png,30284530,5,5,1
610,1,1_back,116,mst_343_A_l2.png,30286805,7,7,0
610,1,1_back,117,mst_063_A_l1.png,30289239,6,6,1
610,1,1_back,118,mst_063_B_l1.png,30291400,4,4,0
610,1,1_back,119,mst_023_A_l1.png,30293578,3,3,0
610,1,1_back,120,mst_434_A_foil.png,30295924,2,2,0
610,1,1_back,121,mst_434_A_foil.png,30298293,1,1,0
610,1,1_back,122,mst_324_B_l2.png,30300368,0,0,0
610,1,1_back,123,mst_247_A_l2.png,30302721,5,5,1
610,1,1_back,124,mst_247_B_l2.png,30305058,6,6,1
610,1,1_back,125,mst_056_B_l1.png,30307091,5,5,0
610,1,1_back,126,mst_180_B_l1.png,30309574,7,7,1
610,1,1_back,127,mst_290_A_foil.png,30311719,3,3,1
610,1,1_back,128,mst_290_A_foil.png,30313765,4,4,0
610,1,1_back,129,mst_292_A_l2.png,30315903,3,3,0
610,1,1_back,130,mst_292_B_l2.png,30318266,3,3,0
610,1,1_back,131,mst_106_A_l1.png,30320629,5,5,0
610,1,1_back,132,mst_106_B_l1.png,30322887,4,4,1
